system_id,fast_scale,slow_scale,scenario_id,scenario_name,time_step,fast_phase,slow_phase,fast_potential,fast_connectedness,fast_resilience,fast_rigidity,fast_memory,slow_potential,slow_connectedness,slow_resilience,slow_rigidity,slow_memory,revolt_effect,remember_effect,fast_phase_changed,slow_phase_changed
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,11,alpha,K,0.29578,0.24523,0.55335,0.26858,0.49071,0.37263,0.57044,0.51013,0.30881,0.60682,0.0,0.0,True,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,12,alpha,K,0.29732,0.28793,0.62142,0.26409,0.49773,0.39834,0.6091,0.47404,0.34447,0.6116,0.0,0.06068,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,13,alpha,K,0.28439,0.33291,0.69487,0.27335,0.51978,0.4247,0.64428,0.43951,0.38188,0.61669,0.0,0.06116,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,14,r,K,0.35669,0.3529,0.73056,0.27035,0.52082,0.45158,0.67629,0.40639,0.4209,0.62211,0.0,0.06167,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,15,r,K,0.38193,0.41114,0.61322,0.2961,0.52541,0.47882,0.70543,0.37457,0.46137,0.62786,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,16,r,K,0.40789,0.46413,0.5707,0.32451,0.5303,0.50627,0.73194,0.34392,0.50317,0.63393,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,17,r,K,0.43446,0.51236,0.53032,0.35533,0.53551,0.53377,0.75606,0.31434,0.54617,0.64034,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,18,K,K,0.46149,0.55625,0.49189,0.38834,0.54105,0.56114,0.77802,0.28574,0.59027,0.64707,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,19,K,K,0.48882,0.59619,0.45522,0.42335,0.54692,0.58823,0.798,0.25802,0.63537,0.65413,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,20,K,K,0.51631,0.63253,0.42017,0.46018,0.55311,0.61488,0.81618,0.2311,0.68138,0.66151,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,21,K,Omega,0.54378,0.6656,0.38658,0.49866,0.55964,0.64092,0.83272,0.20492,0.72822,0.6692,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,22,K,alpha,0.57107,0.6957,0.35433,0.53864,0.56649,0.26919,0.26647,0.50492,0.27672,0.57551,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,23,K,alpha,0.59801,0.72309,0.32329,0.58,0.57367,0.2775,0.31103,0.56912,0.266,0.57871,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,24,K,alpha,0.62446,0.74801,0.29335,0.6226,0.58116,0.28218,0.35475,0.62191,0.28084,0.59245,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,25,K,alpha,0.65025,0.77069,0.26442,0.66633,0.58896,0.26567,0.37865,0.67587,0.29475,0.59914,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,26,Omega,alpha,0.67527,0.79133,0.2364,0.7111,0.59707,0.31553,0.39537,0.72601,0.29519,0.61824,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,27,alpha,r,0.28361,0.25322,0.5364,0.27022,0.51348,0.33943,0.41277,0.78076,0.2817,0.63025,0.0,0.0,True,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,28,alpha,r,0.30669,0.27182,0.57372,0.28138,0.52226,0.36409,0.46562,0.57465,0.31018,0.63462,0.0,0.06303,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,29,r,r,0.34103,0.2994,0.62485,0.28181,0.54465,0.38956,0.51371,0.53434,0.34107,0.6393,0.0,0.06346,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,30,r,K,0.36575,0.36245,0.64034,0.30513,0.54904,0.41572,0.55748,0.49596,0.37414,0.64429,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,31,r,K,0.39126,0.41983,0.59586,0.33132,0.55373,0.44244,0.59731,0.45934,0.4092,0.64959,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,32,r,K,0.41746,0.47205,0.55369,0.36012,0.55874,0.46958,0.63355,0.42433,0.44608,0.65523,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,33,r,K,0.44421,0.51956,0.51363,0.3913,0.56407,0.49697,0.66653,0.39078,0.48461,0.66119,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,34,K,K,0.47137,0.5628,0.47549,0.42464,0.56973,0.52447,0.69654,0.35857,0.52464,0.66749,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,35,K,K,0.49878,0.60215,0.43909,0.45995,0.57571,0.55191,0.72385,0.32756,0.56603,0.67411,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,36,K,K,0.52628,0.63796,0.40427,0.49705,0.58203,0.57911,0.74871,0.29766,0.60866,0.68106,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,37,K,K,0.5537,0.67054,0.3709,0.53577,0.58867,0.60592,0.77132,0.26875,0.65243,0.68833,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,38,K,K,0.58089,0.70019,0.33885,0.57598,0.59564,0.63219,0.7919,0.24076,0.69722,0.69592,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,39,K,Omega,0.60767,0.72717,0.30799,0.61754,0.60294,0.65777,0.81063,0.2136,0.74296,0.70381,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,40,K,alpha,0.63389,0.75173,0.27822,0.66033,0.61054,0.27626,0.2594,0.5136,0.28232,0.60528,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,41,Omega,alpha,0.65942,0.77407,0.24944,0.70423,0.61846,0.31519,0.28156,0.57219,0.27618,0.60228,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,42,alpha,alpha,0.27696,0.2477,0.54944,0.26761,0.53187,0.31697,0.29874,0.64711,0.27222,0.62712,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,43,alpha,r,0.30005,0.2691,0.6211,0.25689,0.55211,0.3361,0.32483,0.7138,0.25774,0.64026,0.0,0.06271,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,44,r,r,0.35172,0.31371,0.64649,0.25978,0.56979,0.36065,0.38559,0.63378,0.28222,0.64459,0.0,0.06403,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,45,r,r,0.3768,0.37548,0.63953,0.28375,0.57431,0.38601,0.44089,0.59023,0.30946,0.64922,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,46,r,r,0.40263,0.43169,0.59557,0.31054,0.57914,0.41208,0.49121,0.54892,0.33922,0.65417,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,47,r,r,0.42909,0.48284,0.55388,0.33988,0.58429,0.43873,0.537,0.50963,0.37127,0.65943,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,48,r,K,0.45603,0.52938,0.51426,0.37155,0.58976,0.46582,0.57867,0.47219,0.4054,0.66502,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,49,K,K,0.48332,0.57174,0.47651,0.40534,0.59556,0.49319,0.61659,0.43643,0.44143,0.67094,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,50,K,K,0.51079,0.61028,0.44047,0.44105,0.60169,0.52069,0.6511,0.4022,0.47919,0.67719,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,51,K,K,0.53828,0.64535,0.40598,0.47852,0.60815,0.54814,0.6825,0.36936,0.51851,0.68377,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,52,K,K,0.56562,0.67727,0.37291,0.51758,0.61494,0.57539,0.71107,0.33778,0.55927,0.69067,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,53,K,K,0.59264,0.70632,0.34113,0.5581,0.62205,0.60226,0.73708,0.30736,0.60132,0.6979,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,54,K,K,0.6192,0.73275,0.31052,0.59993,0.62948,0.62861,0.76074,0.27799,0.64456,0.70544,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,55,K,K,0.64514,0.7568,0.28097,0.64297,0.63722,0.65429,0.78227,0.24957,0.68887,0.71329,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,56,K,Omega,0.67032,0.77869,0.2524,0.68711,0.64527,0.67917,0.80187,0.22203,0.73417,0.72144,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,57,Omega,alpha,0.69463,0.79861,0.2247,0.73224,0.6536,0.28525,0.2566,0.52203,0.32458,0.62044,0.12,0.0,True,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,58,alpha,r,0.29174,0.25555,0.5247,0.27825,0.5621,0.33847,0.27563,0.55238,0.30862,0.62757,0.0,0.0,True,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,59,r,r,0.3269,0.2887,0.55988,0.28337,0.57247,0.3631,0.34082,0.645,0.33086,0.63193,0.0,0.06276,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,60,r,r,0.3511,0.35272,0.64601,0.3062,0.57668,0.38854,0.40015,0.59965,0.35607,0.63659,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,61,r,r,0.37617,0.41097,0.60113,0.33195,0.5812,0.41467,0.45413,0.55668,0.38398,0.64157,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,62,r,r,0.40198,0.46398,0.55861,0.36035,0.58602,0.44137,0.50326,0.5159,0.41434,0.64686,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,63,r,r,0.42842,0.51223,0.51822,0.39116,0.59116,0.4685,0.54797,0.4771,0.44694,0.65248,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,64,K,K,0.45536,0.55613,0.47978,0.42417,0.59663,0.49589,0.58865,0.4401,0.48157,0.65843,0.0,0.0,True,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,65,K,K,0.48264,0.59607,0.44312,0.45917,0.60242,0.52339,0.62567,0.40474,0.51806,0.66471,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,66,K,K,0.51011,0.63243,0.40806,0.49599,0.60854,0.55082,0.65936,0.37088,0.55622,0.67132,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,67,K,K,0.5376,0.66551,0.37446,0.53447,0.61499,0.57804,0.69002,0.33837,0.59592,0.67826,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,68,K,K,0.56494,0.69561,0.34221,0.57445,0.62177,0.60487,0.71792,0.3071,0.63702,0.68552,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,69,K,K,0.59198,0.72301,0.31116,0.6158,0.62887,0.63116,0.7433,0.27696,0.67939,0.69309,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,70,K,Omega,0.61855,0.74794,0.28122,0.6584,0.6363,0.65677,0.76641,0.24784,0.72291,0.70097,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,71,Omega,alpha,0.6445,0.77062,0.25229,0.70213,0.64403,0.27584,0.24525,0.54784,0.3203,0.60284,0.12,0.0,True,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,72,alpha,r,0.27069,0.2466,0.55229,0.26681,0.55386,0.32945,0.28563,0.59402,0.30353,0.59891,0.0,0.0,True,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,73,alpha,r,0.29957,0.28473,0.59039,0.26911,0.56851,0.35375,0.34993,0.64093,0.32623,0.60315,0.0,0.05989,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,74,r,r,0.34911,0.31256,0.61915,0.24945,0.58884,0.3789,0.40843,0.59594,0.35185,0.6077,0.0,0.06032,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,75,r,r,0.37411,0.37443,0.64371,0.27337,0.59333,0.40478,0.46167,0.55332,0.38014,0.61255,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,76,r,r,0.39987,0.43073,0.59971,0.3001,0.59813,0.43129,0.51012,0.51284,0.41084,0.61773,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,77,r,K,0.42626,0.48197,0.55798,0.3294,0.60324,0.45827,0.55421,0.47431,0.44375,0.62323,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,78,r,K,0.45317,0.52859,0.51832,0.36103,0.60868,0.48557,0.59433,0.43757,0.47867,0.62906,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,79,K,K,0.48042,0.57102,0.48054,0.39478,0.61444,0.51305,0.63084,0.40244,0.51541,0.63521,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,80,K,K,0.50788,0.60963,0.44447,0.43046,0.62054,0.54053,0.66407,0.36878,0.55382,0.6417,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,81,K,K,0.53538,0.64476,0.40996,0.4679,0.62696,0.56785,0.6943,0.33646,0.59373,0.64851,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,82,K,K,0.56274,0.67673,0.37687,0.50694,0.63372,0.59485,0.72181,0.30537,0.63502,0.65565,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,83,K,K,0.58981,0.70583,0.34506,0.54743,0.64079,0.62136,0.74685,0.27538,0.67756,0.66311,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,84,K,Omega,0.61642,0.7323,0.31443,0.58925,0.64819,0.64724,0.76963,0.2464,0.72125,0.67087,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,85,K,alpha,0.64243,0.75639,0.28487,0.63227,0.6559,0.27184,0.24628,0.5464,0.27407,0.57695,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,86,K,alpha,0.6677,0.77832,0.25627,0.67638,0.66391,0.29135,0.28632,0.57881,0.27446,0.56705,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,87,Omega,alpha,0.6921,0.79827,0.22856,0.72149,0.67222,0.2688,0.32829,0.64684,0.28233,0.58801,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,88,alpha,alpha,0.29068,0.25545,0.52856,0.27417,0.57811,0.27164,0.34637,0.71605,0.28963,0.58926,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,89,r,alpha,0.3567,0.27508,0.59679,0.28671,0.60216,0.317,0.38782,0.77788,0.2705,0.58755,0.0,0.05893,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,90,r,r,0.38194,0.34033,0.65276,0.30893,0.60674,0.32598,0.42688,0.84342,0.28074,0.58322,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,91,r,r,0.40791,0.3997,0.60739,0.33411,0.61163,0.35015,0.47846,0.5668,0.30986,0.58742,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,92,r,r,0.43447,0.45372,0.56441,0.362,0.61685,0.37518,0.5254,0.527,0.34133,0.59193,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,93,r,K,0.4615,0.50289,0.52361,0.39235,0.62239,0.40097,0.56812,0.48909,0.37494,0.59674,0.0,0.0,False,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,94,r,K,0.48884,0.54763,0.4848,0.42493,0.62825,0.42739,0.60699,0.4529,0.41049,0.60187,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,95,K,K,0.51632,0.58834,0.44778,0.45954,0.63445,0.45431,0.64236,0.41828,0.44781,0.60732,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,96,K,K,0.54379,0.62539,0.41241,0.49601,0.64097,0.48158,0.67454,0.38509,0.48673,0.6131,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,97,K,K,0.57108,0.65911,0.37854,0.53417,0.64783,0.50904,0.70384,0.3532,0.52712,0.61921,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,98,K,K,0.59803,0.68979,0.34602,0.57386,0.655,0.53653,0.73049,0.32249,0.56885,0.62564,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,99,K,K,0.62447,0.71771,0.31474,0.61494,0.6625,0.56389,0.75475,0.29285,0.61179,0.63241,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,100,K,K,0.65027,0.74311,0.28459,0.6573,0.6703,0.59094,0.77682,0.26419,0.65583,0.6395,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,101,Omega,Omega,0.67528,0.76623,0.25546,0.70081,0.6784,0.61753,0.79691,0.19562,0.82087,0.64691,0.12,0.0,True,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,102,alpha,alpha,0.28362,0.24519,0.55546,0.26631,0.58343,0.25936,0.25501,0.49562,0.31193,0.55634,0.0,0.0,True,True
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,103,r,alpha,0.37544,0.28595,0.62129,0.25409,0.58684,0.2647,0.29387,0.52181,0.2999,0.54907,0.0,0.05563,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,104,r,alpha,0.40123,0.35022,0.65755,0.2768,0.59165,0.26393,0.3348,0.56076,0.31374,0.55973,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,105,r,alpha,0.42766,0.4087,0.61258,0.30244,0.59678,0.27348,0.37924,0.63272,0.31251,0.54934,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,106,r,alpha,0.45459,0.46191,0.56996,0.33073,0.60224,0.3154,0.39959,0.671,0.32619,0.53868,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,107,r,alpha,0.48186,0.51034,0.52949,0.36145,0.60802,0.26869,0.43645,0.72631,0.31717,0.54414,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,108,K,alpha,0.50932,0.55441,0.49098,0.39437,0.61413,0.2667,0.46875,0.78675,0.30609,0.5292,0.0,0.0,True,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,109,K,alpha,0.53681,0.59451,0.45424,0.4293,0.62058,0.30456,0.4999,0.84884,0.31127,0.54103,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,110,K,alpha,0.56416,0.63101,0.41912,0.46605,0.62735,0.26391,0.517,0.89035,0.31452,0.53858,0.0,0.0,False,False
ACYP003,neighborhood_drainage,regional_precipitation_infrastructure_finance,CY002,Rigidity and lock-in,111,K,alpha,0.59121,0.66422,0.38547,0.50446,0.63444,0.30173,0.55359,0.93082,0.30503,0.53992,0.0,0.0,False,False
