simulation_id,pathway_id,pathway,rank,transformation_value,winner
771,TP002,Climate-Resilient Urban Redesign,2,7.70974,Energy System Transition
771,TP004,Institutional Governance Reform,3,7.63414,Energy System Transition
771,TP005,Watershed Restoration and Land-Use Transition,4,7.2982,Energy System Transition
771,TP006,Public Health Prevention Transformation,5,7.25811,Energy System Transition
771,TP003,Regional Food System Reconfiguration,6,7.14093,Energy System Transition
772,TP002,Climate-Resilient Urban Redesign,1,7.47659,Climate-Resilient Urban Redesign
772,TP006,Public Health Prevention Transformation,2,7.4398,Climate-Resilient Urban Redesign
772,TP004,Institutional Governance Reform,3,7.3548,Climate-Resilient Urban Redesign
772,TP001,Energy System Transition,4,7.27615,Climate-Resilient Urban Redesign
772,TP003,Regional Food System Reconfiguration,5,7.22292,Climate-Resilient Urban Redesign
772,TP005,Watershed Restoration and Land-Use Transition,6,7.21351,Climate-Resilient Urban Redesign
773,TP004,Institutional Governance Reform,1,7.71653,Institutional Governance Reform
773,TP001,Energy System Transition,2,7.67805,Institutional Governance Reform
773,TP002,Climate-Resilient Urban Redesign,3,7.61936,Institutional Governance Reform
773,TP003,Regional Food System Reconfiguration,4,7.51692,Institutional Governance Reform
773,TP006,Public Health Prevention Transformation,5,7.49635,Institutional Governance Reform
773,TP005,Watershed Restoration and Land-Use Transition,6,7.1819,Institutional Governance Reform
774,TP005,Watershed Restoration and Land-Use Transition,1,7.6378,Watershed Restoration and Land-Use Transition
774,TP004,Institutional Governance Reform,2,7.38054,Watershed Restoration and Land-Use Transition
774,TP002,Climate-Resilient Urban Redesign,3,7.11658,Watershed Restoration and Land-Use Transition
774,TP003,Regional Food System Reconfiguration,4,7.11407,Watershed Restoration and Land-Use Transition
774,TP006,Public Health Prevention Transformation,5,7.09702,Watershed Restoration and Land-Use Transition
774,TP001,Energy System Transition,6,7.02721,Watershed Restoration and Land-Use Transition
775,TP005,Watershed Restoration and Land-Use Transition,1,7.70855,Watershed Restoration and Land-Use Transition
775,TP001,Energy System Transition,2,7.48528,Watershed Restoration and Land-Use Transition
775,TP004,Institutional Governance Reform,3,7.41995,Watershed Restoration and Land-Use Transition
775,TP006,Public Health Prevention Transformation,4,7.36605,Watershed Restoration and Land-Use Transition
775,TP002,Climate-Resilient Urban Redesign,5,7.24713,Watershed Restoration and Land-Use Transition
775,TP003,Regional Food System Reconfiguration,6,7.06917,Watershed Restoration and Land-Use Transition
776,TP002,Climate-Resilient Urban Redesign,1,7.76813,Climate-Resilient Urban Redesign
776,TP004,Institutional Governance Reform,2,7.6427,Climate-Resilient Urban Redesign
776,TP006,Public Health Prevention Transformation,3,7.41549,Climate-Resilient Urban Redesign
776,TP003,Regional Food System Reconfiguration,4,7.31805,Climate-Resilient Urban Redesign
776,TP005,Watershed Restoration and Land-Use Transition,5,7.25229,Climate-Resilient Urban Redesign
776,TP001,Energy System Transition,6,6.83225,Climate-Resilient Urban Redesign
777,TP002,Climate-Resilient Urban Redesign,1,7.659,Climate-Resilient Urban Redesign
777,TP006,Public Health Prevention Transformation,2,7.42088,Climate-Resilient Urban Redesign
777,TP004,Institutional Governance Reform,3,7.39201,Climate-Resilient Urban Redesign
777,TP005,Watershed Restoration and Land-Use Transition,4,7.36885,Climate-Resilient Urban Redesign
777,TP001,Energy System Transition,5,7.15146,Climate-Resilient Urban Redesign
777,TP003,Regional Food System Reconfiguration,6,6.98007,Climate-Resilient Urban Redesign
778,TP005,Watershed Restoration and Land-Use Transition,1,7.63131,Watershed Restoration and Land-Use Transition
778,TP003,Regional Food System Reconfiguration,2,7.60566,Watershed Restoration and Land-Use Transition
778,TP002,Climate-Resilient Urban Redesign,3,7.49896,Watershed Restoration and Land-Use Transition
778,TP006,Public Health Prevention Transformation,4,7.45408,Watershed Restoration and Land-Use Transition
778,TP004,Institutional Governance Reform,5,7.38449,Watershed Restoration and Land-Use Transition
778,TP001,Energy System Transition,6,7.18549,Watershed Restoration and Land-Use Transition
779,TP006,Public Health Prevention Transformation,1,7.75011,Public Health Prevention Transformation
779,TP004,Institutional Governance Reform,2,7.62255,Public Health Prevention Transformation
779,TP002,Climate-Resilient Urban Redesign,3,7.53741,Public Health Prevention Transformation
779,TP005,Watershed Restoration and Land-Use Transition,4,7.46253,Public Health Prevention Transformation
779,TP001,Energy System Transition,5,7.04709,Public Health Prevention Transformation
779,TP003,Regional Food System Reconfiguration,6,7.02402,Public Health Prevention Transformation
780,TP001,Energy System Transition,1,7.76071,Energy System Transition
780,TP002,Climate-Resilient Urban Redesign,2,7.50964,Energy System Transition
780,TP003,Regional Food System Reconfiguration,3,7.49118,Energy System Transition
780,TP006,Public Health Prevention Transformation,4,7.45778,Energy System Transition
780,TP005,Watershed Restoration and Land-Use Transition,5,7.2907,Energy System Transition
780,TP004,Institutional Governance Reform,6,7.16463,Energy System Transition
781,TP001,Energy System Transition,1,7.55519,Energy System Transition
781,TP005,Watershed Restoration and Land-Use Transition,2,7.52249,Energy System Transition
781,TP006,Public Health Prevention Transformation,3,7.48422,Energy System Transition
781,TP002,Climate-Resilient Urban Redesign,4,7.45746,Energy System Transition
781,TP003,Regional Food System Reconfiguration,5,7.30225,Energy System Transition
781,TP004,Institutional Governance Reform,6,7.07577,Energy System Transition
782,TP003,Regional Food System Reconfiguration,1,7.5093,Regional Food System Reconfiguration
782,TP002,Climate-Resilient Urban Redesign,2,7.4911,Regional Food System Reconfiguration
782,TP004,Institutional Governance Reform,3,7.41248,Regional Food System Reconfiguration
782,TP005,Watershed Restoration and Land-Use Transition,4,7.3782,Regional Food System Reconfiguration
782,TP006,Public Health Prevention Transformation,5,7.37538,Regional Food System Reconfiguration
782,TP001,Energy System Transition,6,7.0694,Regional Food System Reconfiguration
783,TP002,Climate-Resilient Urban Redesign,1,8.00839,Climate-Resilient Urban Redesign
783,TP006,Public Health Prevention Transformation,2,7.80545,Climate-Resilient Urban Redesign
783,TP001,Energy System Transition,3,7.52228,Climate-Resilient Urban Redesign
783,TP005,Watershed Restoration and Land-Use Transition,4,7.48662,Climate-Resilient Urban Redesign
783,TP004,Institutional Governance Reform,5,7.35721,Climate-Resilient Urban Redesign
783,TP003,Regional Food System Reconfiguration,6,7.1988,Climate-Resilient Urban Redesign
784,TP001,Energy System Transition,1,7.87079,Energy System Transition
784,TP003,Regional Food System Reconfiguration,2,7.56112,Energy System Transition
784,TP005,Watershed Restoration and Land-Use Transition,3,7.52305,Energy System Transition
784,TP002,Climate-Resilient Urban Redesign,4,7.42594,Energy System Transition
784,TP004,Institutional Governance Reform,5,7.40005,Energy System Transition
784,TP006,Public Health Prevention Transformation,6,7.37471,Energy System Transition
785,TP001,Energy System Transition,1,7.61054,Energy System Transition
785,TP004,Institutional Governance Reform,2,7.41414,Energy System Transition
785,TP003,Regional Food System Reconfiguration,3,7.36034,Energy System Transition
785,TP006,Public Health Prevention Transformation,4,7.34337,Energy System Transition
785,TP002,Climate-Resilient Urban Redesign,5,7.31308,Energy System Transition
785,TP005,Watershed Restoration and Land-Use Transition,6,7.14815,Energy System Transition
786,TP001,Energy System Transition,1,7.85946,Energy System Transition
786,TP002,Climate-Resilient Urban Redesign,2,7.58458,Energy System Transition
786,TP005,Watershed Restoration and Land-Use Transition,3,7.5577,Energy System Transition
786,TP006,Public Health Prevention Transformation,4,7.42884,Energy System Transition
786,TP004,Institutional Governance Reform,5,7.39365,Energy System Transition
786,TP003,Regional Food System Reconfiguration,6,7.34041,Energy System Transition
787,TP002,Climate-Resilient Urban Redesign,1,7.78283,Climate-Resilient Urban Redesign
787,TP006,Public Health Prevention Transformation,2,7.69701,Climate-Resilient Urban Redesign
787,TP001,Energy System Transition,3,7.53244,Climate-Resilient Urban Redesign
787,TP003,Regional Food System Reconfiguration,4,7.43096,Climate-Resilient Urban Redesign
787,TP005,Watershed Restoration and Land-Use Transition,5,7.36839,Climate-Resilient Urban Redesign
787,TP004,Institutional Governance Reform,6,6.94663,Climate-Resilient Urban Redesign
788,TP004,Institutional Governance Reform,1,7.59384,Institutional Governance Reform
788,TP001,Energy System Transition,2,7.38716,Institutional Governance Reform
788,TP005,Watershed Restoration and Land-Use Transition,3,7.3191,Institutional Governance Reform
788,TP006,Public Health Prevention Transformation,4,7.17856,Institutional Governance Reform
788,TP002,Climate-Resilient Urban Redesign,5,7.02024,Institutional Governance Reform
788,TP003,Regional Food System Reconfiguration,6,6.59404,Institutional Governance Reform
789,TP002,Climate-Resilient Urban Redesign,1,8.05329,Climate-Resilient Urban Redesign
789,TP006,Public Health Prevention Transformation,2,7.52195,Climate-Resilient Urban Redesign
789,TP004,Institutional Governance Reform,3,7.31635,Climate-Resilient Urban Redesign
789,TP005,Watershed Restoration and Land-Use Transition,4,7.31029,Climate-Resilient Urban Redesign
789,TP001,Energy System Transition,5,7.20616,Climate-Resilient Urban Redesign
789,TP003,Regional Food System Reconfiguration,6,7.0452,Climate-Resilient Urban Redesign
790,TP004,Institutional Governance Reform,1,7.66362,Institutional Governance Reform
790,TP006,Public Health Prevention Transformation,2,7.53328,Institutional Governance Reform
790,TP001,Energy System Transition,3,7.42074,Institutional Governance Reform
790,TP005,Watershed Restoration and Land-Use Transition,4,7.35299,Institutional Governance Reform
790,TP002,Climate-Resilient Urban Redesign,5,7.20888,Institutional Governance Reform
790,TP003,Regional Food System Reconfiguration,6,7.01531,Institutional Governance Reform
791,TP002,Climate-Resilient Urban Redesign,1,7.74063,Climate-Resilient Urban Redesign
791,TP004,Institutional Governance Reform,2,7.60398,Climate-Resilient Urban Redesign
791,TP003,Regional Food System Reconfiguration,3,7.59726,Climate-Resilient Urban Redesign
791,TP006,Public Health Prevention Transformation,4,7.421,Climate-Resilient Urban Redesign
791,TP001,Energy System Transition,5,7.2436,Climate-Resilient Urban Redesign
791,TP005,Watershed Restoration and Land-Use Transition,6,7.12098,Climate-Resilient Urban Redesign
792,TP006,Public Health Prevention Transformation,1,8.02686,Public Health Prevention Transformation
792,TP002,Climate-Resilient Urban Redesign,2,7.78881,Public Health Prevention Transformation
792,TP001,Energy System Transition,3,7.71232,Public Health Prevention Transformation
792,TP004,Institutional Governance Reform,4,7.4397,Public Health Prevention Transformation
792,TP005,Watershed Restoration and Land-Use Transition,5,7.31408,Public Health Prevention Transformation
792,TP003,Regional Food System Reconfiguration,6,6.887,Public Health Prevention Transformation
793,TP005,Watershed Restoration and Land-Use Transition,1,7.67732,Watershed Restoration and Land-Use Transition
793,TP002,Climate-Resilient Urban Redesign,2,7.62023,Watershed Restoration and Land-Use Transition
793,TP006,Public Health Prevention Transformation,3,7.59293,Watershed Restoration and Land-Use Transition
793,TP003,Regional Food System Reconfiguration,4,7.48526,Watershed Restoration and Land-Use Transition
793,TP001,Energy System Transition,5,7.4347,Watershed Restoration and Land-Use Transition
793,TP004,Institutional Governance Reform,6,6.8599,Watershed Restoration and Land-Use Transition
794,TP006,Public Health Prevention Transformation,1,8.09059,Public Health Prevention Transformation
794,TP005,Watershed Restoration and Land-Use Transition,2,7.69891,Public Health Prevention Transformation
794,TP002,Climate-Resilient Urban Redesign,3,7.44481,Public Health Prevention Transformation
794,TP001,Energy System Transition,4,7.29965,Public Health Prevention Transformation
794,TP004,Institutional Governance Reform,5,7.22972,Public Health Prevention Transformation
794,TP003,Regional Food System Reconfiguration,6,6.93238,Public Health Prevention Transformation
