simulation_id,strategy_id,strategy,rank,resilience_value,winner
698,URB004,Transit Access and Evacuation Equity Plan,4,7.51667,Heat-Resilient Housing Retrofit Program
698,URB003,Critical Service Microgrid and Water Backup Program,5,7.14916,Heat-Resilient Housing Retrofit Program
698,URB005,Community Resilience Hub Network,6,7.03293,Heat-Resilient Housing Retrofit Program
699,URB006,Anti-Displacement Climate Adaptation Framework,1,8.01394,Anti-Displacement Climate Adaptation Framework
699,URB001,Heat-Resilient Housing Retrofit Program,2,7.87903,Anti-Displacement Climate Adaptation Framework
699,URB004,Transit Access and Evacuation Equity Plan,3,7.47497,Anti-Displacement Climate Adaptation Framework
699,URB005,Community Resilience Hub Network,4,7.46241,Anti-Displacement Climate Adaptation Framework
699,URB002,Green-Blue Stormwater and Floodplain Network,5,7.45706,Anti-Displacement Climate Adaptation Framework
699,URB003,Critical Service Microgrid and Water Backup Program,6,7.29214,Anti-Displacement Climate Adaptation Framework
700,URB002,Green-Blue Stormwater and Floodplain Network,1,7.57168,Green-Blue Stormwater and Floodplain Network
700,URB005,Community Resilience Hub Network,2,7.52328,Green-Blue Stormwater and Floodplain Network
700,URB006,Anti-Displacement Climate Adaptation Framework,3,7.48975,Green-Blue Stormwater and Floodplain Network
700,URB004,Transit Access and Evacuation Equity Plan,4,7.39152,Green-Blue Stormwater and Floodplain Network
700,URB001,Heat-Resilient Housing Retrofit Program,5,7.12591,Green-Blue Stormwater and Floodplain Network
700,URB003,Critical Service Microgrid and Water Backup Program,6,7.0602,Green-Blue Stormwater and Floodplain Network
701,URB005,Community Resilience Hub Network,1,7.69716,Community Resilience Hub Network
701,URB003,Critical Service Microgrid and Water Backup Program,2,7.58871,Community Resilience Hub Network
701,URB006,Anti-Displacement Climate Adaptation Framework,3,7.50445,Community Resilience Hub Network
701,URB002,Green-Blue Stormwater and Floodplain Network,4,7.31907,Community Resilience Hub Network
701,URB004,Transit Access and Evacuation Equity Plan,5,7.30547,Community Resilience Hub Network
701,URB001,Heat-Resilient Housing Retrofit Program,6,7.25113,Community Resilience Hub Network
702,URB006,Anti-Displacement Climate Adaptation Framework,1,8.07415,Anti-Displacement Climate Adaptation Framework
702,URB002,Green-Blue Stormwater and Floodplain Network,2,7.72746,Anti-Displacement Climate Adaptation Framework
702,URB005,Community Resilience Hub Network,3,7.60637,Anti-Displacement Climate Adaptation Framework
702,URB001,Heat-Resilient Housing Retrofit Program,4,7.25106,Anti-Displacement Climate Adaptation Framework
702,URB003,Critical Service Microgrid and Water Backup Program,5,7.16949,Anti-Displacement Climate Adaptation Framework
702,URB004,Transit Access and Evacuation Equity Plan,6,7.15881,Anti-Displacement Climate Adaptation Framework
703,URB006,Anti-Displacement Climate Adaptation Framework,1,7.63868,Anti-Displacement Climate Adaptation Framework
703,URB001,Heat-Resilient Housing Retrofit Program,2,7.58346,Anti-Displacement Climate Adaptation Framework
703,URB002,Green-Blue Stormwater and Floodplain Network,3,7.42437,Anti-Displacement Climate Adaptation Framework
703,URB005,Community Resilience Hub Network,4,7.25099,Anti-Displacement Climate Adaptation Framework
703,URB003,Critical Service Microgrid and Water Backup Program,5,7.1296,Anti-Displacement Climate Adaptation Framework
703,URB004,Transit Access and Evacuation Equity Plan,6,6.77232,Anti-Displacement Climate Adaptation Framework
704,URB006,Anti-Displacement Climate Adaptation Framework,1,8.0495,Anti-Displacement Climate Adaptation Framework
704,URB002,Green-Blue Stormwater and Floodplain Network,2,7.78619,Anti-Displacement Climate Adaptation Framework
704,URB005,Community Resilience Hub Network,3,7.74673,Anti-Displacement Climate Adaptation Framework
704,URB001,Heat-Resilient Housing Retrofit Program,4,7.72345,Anti-Displacement Climate Adaptation Framework
704,URB003,Critical Service Microgrid and Water Backup Program,5,7.53887,Anti-Displacement Climate Adaptation Framework
704,URB004,Transit Access and Evacuation Equity Plan,6,7.35177,Anti-Displacement Climate Adaptation Framework
705,URB004,Transit Access and Evacuation Equity Plan,1,7.86311,Transit Access and Evacuation Equity Plan
705,URB002,Green-Blue Stormwater and Floodplain Network,2,7.67392,Transit Access and Evacuation Equity Plan
705,URB006,Anti-Displacement Climate Adaptation Framework,3,7.5572,Transit Access and Evacuation Equity Plan
705,URB001,Heat-Resilient Housing Retrofit Program,4,7.54375,Transit Access and Evacuation Equity Plan
705,URB005,Community Resilience Hub Network,5,7.25753,Transit Access and Evacuation Equity Plan
705,URB003,Critical Service Microgrid and Water Backup Program,6,7.10977,Transit Access and Evacuation Equity Plan
706,URB003,Critical Service Microgrid and Water Backup Program,1,7.76867,Critical Service Microgrid and Water Backup Program
706,URB005,Community Resilience Hub Network,2,7.65016,Critical Service Microgrid and Water Backup Program
706,URB002,Green-Blue Stormwater and Floodplain Network,3,7.50133,Critical Service Microgrid and Water Backup Program
706,URB006,Anti-Displacement Climate Adaptation Framework,4,7.38929,Critical Service Microgrid and Water Backup Program
706,URB001,Heat-Resilient Housing Retrofit Program,5,7.29916,Critical Service Microgrid and Water Backup Program
706,URB004,Transit Access and Evacuation Equity Plan,6,7.19038,Critical Service Microgrid and Water Backup Program
707,URB001,Heat-Resilient Housing Retrofit Program,1,7.69472,Heat-Resilient Housing Retrofit Program
707,URB004,Transit Access and Evacuation Equity Plan,2,7.62932,Heat-Resilient Housing Retrofit Program
707,URB002,Green-Blue Stormwater and Floodplain Network,3,7.54229,Heat-Resilient Housing Retrofit Program
707,URB006,Anti-Displacement Climate Adaptation Framework,4,7.53868,Heat-Resilient Housing Retrofit Program
707,URB005,Community Resilience Hub Network,5,7.42243,Heat-Resilient Housing Retrofit Program
707,URB003,Critical Service Microgrid and Water Backup Program,6,7.31467,Heat-Resilient Housing Retrofit Program
708,URB004,Transit Access and Evacuation Equity Plan,1,7.58902,Transit Access and Evacuation Equity Plan
708,URB002,Green-Blue Stormwater and Floodplain Network,2,7.54675,Transit Access and Evacuation Equity Plan
708,URB006,Anti-Displacement Climate Adaptation Framework,3,7.53187,Transit Access and Evacuation Equity Plan
708,URB001,Heat-Resilient Housing Retrofit Program,4,7.4389,Transit Access and Evacuation Equity Plan
708,URB005,Community Resilience Hub Network,5,7.30517,Transit Access and Evacuation Equity Plan
708,URB003,Critical Service Microgrid and Water Backup Program,6,6.69919,Transit Access and Evacuation Equity Plan
709,URB001,Heat-Resilient Housing Retrofit Program,1,7.91438,Heat-Resilient Housing Retrofit Program
709,URB002,Green-Blue Stormwater and Floodplain Network,2,7.51236,Heat-Resilient Housing Retrofit Program
709,URB003,Critical Service Microgrid and Water Backup Program,3,7.50562,Heat-Resilient Housing Retrofit Program
709,URB006,Anti-Displacement Climate Adaptation Framework,4,7.39194,Heat-Resilient Housing Retrofit Program
709,URB004,Transit Access and Evacuation Equity Plan,5,7.23754,Heat-Resilient Housing Retrofit Program
709,URB005,Community Resilience Hub Network,6,6.83658,Heat-Resilient Housing Retrofit Program
710,URB004,Transit Access and Evacuation Equity Plan,1,7.87662,Transit Access and Evacuation Equity Plan
710,URB001,Heat-Resilient Housing Retrofit Program,2,7.71465,Transit Access and Evacuation Equity Plan
710,URB006,Anti-Displacement Climate Adaptation Framework,3,7.65606,Transit Access and Evacuation Equity Plan
710,URB005,Community Resilience Hub Network,4,7.63163,Transit Access and Evacuation Equity Plan
710,URB003,Critical Service Microgrid and Water Backup Program,5,7.48987,Transit Access and Evacuation Equity Plan
710,URB002,Green-Blue Stormwater and Floodplain Network,6,7.31537,Transit Access and Evacuation Equity Plan
711,URB005,Community Resilience Hub Network,1,7.68548,Community Resilience Hub Network
711,URB006,Anti-Displacement Climate Adaptation Framework,2,7.68325,Community Resilience Hub Network
711,URB001,Heat-Resilient Housing Retrofit Program,3,7.46961,Community Resilience Hub Network
711,URB004,Transit Access and Evacuation Equity Plan,4,7.44633,Community Resilience Hub Network
711,URB002,Green-Blue Stormwater and Floodplain Network,5,7.33549,Community Resilience Hub Network
711,URB003,Critical Service Microgrid and Water Backup Program,6,7.08386,Community Resilience Hub Network
712,URB005,Community Resilience Hub Network,1,7.67473,Community Resilience Hub Network
712,URB004,Transit Access and Evacuation Equity Plan,2,7.62437,Community Resilience Hub Network
712,URB003,Critical Service Microgrid and Water Backup Program,3,7.45805,Community Resilience Hub Network
712,URB006,Anti-Displacement Climate Adaptation Framework,4,7.42084,Community Resilience Hub Network
712,URB001,Heat-Resilient Housing Retrofit Program,5,7.21658,Community Resilience Hub Network
712,URB002,Green-Blue Stormwater and Floodplain Network,6,6.90149,Community Resilience Hub Network
713,URB004,Transit Access and Evacuation Equity Plan,1,7.79225,Transit Access and Evacuation Equity Plan
713,URB001,Heat-Resilient Housing Retrofit Program,2,7.54497,Transit Access and Evacuation Equity Plan
713,URB006,Anti-Displacement Climate Adaptation Framework,3,7.3625,Transit Access and Evacuation Equity Plan
713,URB005,Community Resilience Hub Network,4,7.3111,Transit Access and Evacuation Equity Plan
713,URB002,Green-Blue Stormwater and Floodplain Network,5,7.25278,Transit Access and Evacuation Equity Plan
713,URB003,Critical Service Microgrid and Water Backup Program,6,7.06822,Transit Access and Evacuation Equity Plan
714,URB001,Heat-Resilient Housing Retrofit Program,1,7.44066,Heat-Resilient Housing Retrofit Program
714,URB004,Transit Access and Evacuation Equity Plan,2,7.40354,Heat-Resilient Housing Retrofit Program
714,URB005,Community Resilience Hub Network,3,7.35354,Heat-Resilient Housing Retrofit Program
714,URB006,Anti-Displacement Climate Adaptation Framework,4,7.27162,Heat-Resilient Housing Retrofit Program
714,URB003,Critical Service Microgrid and Water Backup Program,5,7.24327,Heat-Resilient Housing Retrofit Program
714,URB002,Green-Blue Stormwater and Floodplain Network,6,7.11122,Heat-Resilient Housing Retrofit Program
715,URB002,Green-Blue Stormwater and Floodplain Network,1,7.90883,Green-Blue Stormwater and Floodplain Network
715,URB005,Community Resilience Hub Network,2,7.81082,Green-Blue Stormwater and Floodplain Network
715,URB001,Heat-Resilient Housing Retrofit Program,3,7.64141,Green-Blue Stormwater and Floodplain Network
715,URB006,Anti-Displacement Climate Adaptation Framework,4,7.56845,Green-Blue Stormwater and Floodplain Network
715,URB004,Transit Access and Evacuation Equity Plan,5,7.29552,Green-Blue Stormwater and Floodplain Network
715,URB003,Critical Service Microgrid and Water Backup Program,6,6.99138,Green-Blue Stormwater and Floodplain Network
716,URB006,Anti-Displacement Climate Adaptation Framework,1,7.90829,Anti-Displacement Climate Adaptation Framework
716,URB001,Heat-Resilient Housing Retrofit Program,2,7.72961,Anti-Displacement Climate Adaptation Framework
716,URB004,Transit Access and Evacuation Equity Plan,3,7.59804,Anti-Displacement Climate Adaptation Framework
716,URB003,Critical Service Microgrid and Water Backup Program,4,7.47084,Anti-Displacement Climate Adaptation Framework
716,URB005,Community Resilience Hub Network,5,7.43318,Anti-Displacement Climate Adaptation Framework
716,URB002,Green-Blue Stormwater and Floodplain Network,6,7.41739,Anti-Displacement Climate Adaptation Framework
717,URB005,Community Resilience Hub Network,1,7.65289,Community Resilience Hub Network
717,URB002,Green-Blue Stormwater and Floodplain Network,2,7.63022,Community Resilience Hub Network
717,URB004,Transit Access and Evacuation Equity Plan,3,7.4526,Community Resilience Hub Network
717,URB001,Heat-Resilient Housing Retrofit Program,4,7.44063,Community Resilience Hub Network
717,URB006,Anti-Displacement Climate Adaptation Framework,5,7.43587,Community Resilience Hub Network
717,URB003,Critical Service Microgrid and Water Backup Program,6,7.27216,Community Resilience Hub Network
718,URB001,Heat-Resilient Housing Retrofit Program,1,7.96768,Heat-Resilient Housing Retrofit Program
718,URB002,Green-Blue Stormwater and Floodplain Network,2,7.75141,Heat-Resilient Housing Retrofit Program
718,URB006,Anti-Displacement Climate Adaptation Framework,3,7.58709,Heat-Resilient Housing Retrofit Program
718,URB005,Community Resilience Hub Network,4,7.56207,Heat-Resilient Housing Retrofit Program
718,URB003,Critical Service Microgrid and Water Backup Program,5,7.14188,Heat-Resilient Housing Retrofit Program
718,URB004,Transit Access and Evacuation Equity Plan,6,7.13781,Heat-Resilient Housing Retrofit Program
719,URB005,Community Resilience Hub Network,1,7.63569,Community Resilience Hub Network
719,URB004,Transit Access and Evacuation Equity Plan,2,7.60206,Community Resilience Hub Network
719,URB001,Heat-Resilient Housing Retrofit Program,3,7.47168,Community Resilience Hub Network
719,URB002,Green-Blue Stormwater and Floodplain Network,4,7.42797,Community Resilience Hub Network
719,URB006,Anti-Displacement Climate Adaptation Framework,5,7.32203,Community Resilience Hub Network
719,URB003,Critical Service Microgrid and Water Backup Program,6,6.7888,Community Resilience Hub Network
720,URB005,Community Resilience Hub Network,1,7.59964,Community Resilience Hub Network
720,URB003,Critical Service Microgrid and Water Backup Program,2,7.54617,Community Resilience Hub Network
720,URB002,Green-Blue Stormwater and Floodplain Network,3,7.50895,Community Resilience Hub Network
720,URB006,Anti-Displacement Climate Adaptation Framework,4,7.40874,Community Resilience Hub Network
720,URB004,Transit Access and Evacuation Equity Plan,5,7.30988,Community Resilience Hub Network
720,URB001,Heat-Resilient Housing Retrofit Program,6,7.2029,Community Resilience Hub Network
721,URB002,Green-Blue Stormwater and Floodplain Network,1,7.76186,Green-Blue Stormwater and Floodplain Network
721,URB003,Critical Service Microgrid and Water Backup Program,2,7.62584,Green-Blue Stormwater and Floodplain Network
721,URB001,Heat-Resilient Housing Retrofit Program,3,7.6023,Green-Blue Stormwater and Floodplain Network
