system_id,system_type,scenario_id,scenario_name,time_step,disturbance,vulnerability_stock,resilience_margin,threshold_flag
S003,Public Health System,D003,Compound cascading disruption,73,0.7503,2.0,-0.5101,threshold risk
S003,Public Health System,D003,Compound cascading disruption,74,0.7542,2.0,-0.5108,threshold risk
S003,Public Health System,D003,Compound cascading disruption,75,0.7583,2.0,-0.5117,threshold risk
S003,Public Health System,D003,Compound cascading disruption,76,0.7625,2.0,-0.5125,threshold risk
S003,Public Health System,D003,Compound cascading disruption,77,0.7666,2.0,-0.5133,threshold risk
S003,Public Health System,D003,Compound cascading disruption,78,0.7705,2.0,-0.5141,threshold risk
S003,Public Health System,D003,Compound cascading disruption,79,0.7741,2.0,-0.5148,threshold risk
S003,Public Health System,D003,Compound cascading disruption,80,0.7773,2.0,-0.5155,threshold risk
S003,Public Health System,D004,Slow threshold erosion,1,0.4641,0.7998,0.7474,viable margin
S003,Public Health System,D004,Slow threshold erosion,2,0.4682,1.0031,0.5432,viable margin
S003,Public Health System,D004,Slow threshold erosion,3,0.472,1.2463,0.2993,viable margin
S003,Public Health System,D004,Slow threshold erosion,4,0.4755,1.5368,0.0081,threshold risk
S003,Public Health System,D004,Slow threshold erosion,5,0.4785,1.8828,-0.3385,threshold risk
S003,Public Health System,D004,Slow threshold erosion,6,0.481,2.0,-0.4562,threshold risk
S003,Public Health System,D004,Slow threshold erosion,7,0.483,2.0,-0.4566,threshold risk
S003,Public Health System,D004,Slow threshold erosion,8,0.4843,2.0,-0.4569,threshold risk
S003,Public Health System,D004,Slow threshold erosion,9,0.4849,2.0,-0.457,threshold risk
S003,Public Health System,D004,Slow threshold erosion,10,0.4849,2.0,-0.457,threshold risk
S003,Public Health System,D004,Slow threshold erosion,11,0.4841,2.0,-0.4568,threshold risk
S003,Public Health System,D004,Slow threshold erosion,12,0.8627,2.0,-0.5325,threshold risk
S003,Public Health System,D004,Slow threshold erosion,13,0.4807,2.0,-0.4561,threshold risk
S003,Public Health System,D004,Slow threshold erosion,14,0.4781,2.0,-0.4556,threshold risk
S003,Public Health System,D004,Slow threshold erosion,15,0.475,2.0,-0.455,threshold risk
S003,Public Health System,D004,Slow threshold erosion,16,0.4714,2.0,-0.4543,threshold risk
S003,Public Health System,D004,Slow threshold erosion,17,0.4676,2.0,-0.4535,threshold risk
S003,Public Health System,D004,Slow threshold erosion,18,0.4635,2.0,-0.4527,threshold risk
S003,Public Health System,D004,Slow threshold erosion,19,0.4594,2.0,-0.4519,threshold risk
S003,Public Health System,D004,Slow threshold erosion,20,0.4552,2.0,-0.451,threshold risk
S003,Public Health System,D004,Slow threshold erosion,21,0.4512,2.0,-0.4502,threshold risk
S003,Public Health System,D004,Slow threshold erosion,22,0.4475,2.0,-0.4495,threshold risk
S003,Public Health System,D004,Slow threshold erosion,23,0.4441,2.0,-0.4488,threshold risk
S003,Public Health System,D004,Slow threshold erosion,24,0.8211,2.0,-0.5242,threshold risk
S003,Public Health System,D004,Slow threshold erosion,25,0.4386,2.0,-0.4477,threshold risk
S003,Public Health System,D004,Slow threshold erosion,26,0.4368,2.0,-0.4474,threshold risk
S003,Public Health System,D004,Slow threshold erosion,27,0.4356,2.0,-0.4471,threshold risk
S003,Public Health System,D004,Slow threshold erosion,28,0.435,2.0,-0.447,threshold risk
S003,Public Health System,D004,Slow threshold erosion,29,0.4352,2.0,-0.447,threshold risk
S003,Public Health System,D004,Slow threshold erosion,30,0.436,2.0,-0.4472,threshold risk
S003,Public Health System,D004,Slow threshold erosion,31,0.4375,2.0,-0.4475,threshold risk
S003,Public Health System,D004,Slow threshold erosion,32,0.4397,2.0,-0.4479,threshold risk
S003,Public Health System,D004,Slow threshold erosion,33,0.4424,2.0,-0.4485,threshold risk
S003,Public Health System,D004,Slow threshold erosion,34,0.4455,2.0,-0.4491,threshold risk
S003,Public Health System,D004,Slow threshold erosion,35,0.4491,2.0,-0.4498,threshold risk
S003,Public Health System,D004,Slow threshold erosion,36,0.833,2.0,-0.5266,threshold risk
S003,Public Health System,D004,Slow threshold erosion,37,0.4571,2.0,-0.4514,threshold risk
S003,Public Health System,D004,Slow threshold erosion,38,0.4613,2.0,-0.4523,threshold risk
S003,Public Health System,D004,Slow threshold erosion,39,0.4654,2.0,-0.4531,threshold risk
S003,Public Health System,D004,Slow threshold erosion,40,0.4694,2.0,-0.4539,threshold risk
S003,Public Health System,D004,Slow threshold erosion,41,0.4731,2.0,-0.4546,threshold risk
S003,Public Health System,D004,Slow threshold erosion,42,0.4764,2.0,-0.4553,threshold risk
S003,Public Health System,D004,Slow threshold erosion,43,0.4793,2.0,-0.4559,threshold risk
S003,Public Health System,D004,Slow threshold erosion,44,0.4817,2.0,-0.4563,threshold risk
S003,Public Health System,D004,Slow threshold erosion,45,0.4834,2.0,-0.4567,threshold risk
S003,Public Health System,D004,Slow threshold erosion,46,0.4846,2.0,-0.4569,threshold risk
S003,Public Health System,D004,Slow threshold erosion,47,0.485,2.0,-0.457,threshold risk
S003,Public Health System,D004,Slow threshold erosion,48,0.8647,2.0,-0.5329,threshold risk
S003,Public Health System,D004,Slow threshold erosion,49,0.4838,2.0,-0.4568,threshold risk
S003,Public Health System,D004,Slow threshold erosion,50,0.4822,2.0,-0.4564,threshold risk
S003,Public Health System,D004,Slow threshold erosion,51,0.48,2.0,-0.456,threshold risk
S003,Public Health System,D004,Slow threshold erosion,52,0.4772,2.0,-0.4554,threshold risk
S003,Public Health System,D004,Slow threshold erosion,53,0.4739,2.0,-0.4548,threshold risk
S003,Public Health System,D004,Slow threshold erosion,54,0.4703,2.0,-0.4541,threshold risk
S003,Public Health System,D004,Slow threshold erosion,55,0.4664,2.0,-0.4533,threshold risk
S003,Public Health System,D004,Slow threshold erosion,56,0.4623,2.0,-0.4525,threshold risk
S003,Public Health System,D004,Slow threshold erosion,57,0.4581,2.0,-0.4516,threshold risk
S003,Public Health System,D004,Slow threshold erosion,58,0.454,2.0,-0.4508,threshold risk
S003,Public Health System,D004,Slow threshold erosion,59,0.4501,2.0,-0.45,threshold risk
S003,Public Health System,D004,Slow threshold erosion,60,0.8264,2.0,-0.5253,threshold risk
S003,Public Health System,D004,Slow threshold erosion,61,0.4431,2.0,-0.4486,threshold risk
S003,Public Health System,D004,Slow threshold erosion,62,0.4403,2.0,-0.4481,threshold risk
S003,Public Health System,D004,Slow threshold erosion,63,0.438,2.0,-0.4476,threshold risk
S003,Public Health System,D004,Slow threshold erosion,64,0.4363,2.0,-0.4473,threshold risk
S003,Public Health System,D004,Slow threshold erosion,65,0.4353,2.0,-0.4471,threshold risk
S003,Public Health System,D004,Slow threshold erosion,66,0.435,2.0,-0.447,threshold risk
S003,Public Health System,D004,Slow threshold erosion,67,0.4354,2.0,-0.4471,threshold risk
S003,Public Health System,D004,Slow threshold erosion,68,0.4364,2.0,-0.4473,threshold risk
S003,Public Health System,D004,Slow threshold erosion,69,0.4381,2.0,-0.4476,threshold risk
S003,Public Health System,D004,Slow threshold erosion,70,0.4404,2.0,-0.4481,threshold risk
S003,Public Health System,D004,Slow threshold erosion,71,0.4433,2.0,-0.4487,threshold risk
S003,Public Health System,D004,Slow threshold erosion,72,0.8266,2.0,-0.5253,threshold risk
S003,Public Health System,D004,Slow threshold erosion,73,0.4503,2.0,-0.4501,threshold risk
S003,Public Health System,D004,Slow threshold erosion,74,0.4542,2.0,-0.4508,threshold risk
S003,Public Health System,D004,Slow threshold erosion,75,0.4583,2.0,-0.4517,threshold risk
S003,Public Health System,D004,Slow threshold erosion,76,0.4625,2.0,-0.4525,threshold risk
S003,Public Health System,D004,Slow threshold erosion,77,0.4666,2.0,-0.4533,threshold risk
S003,Public Health System,D004,Slow threshold erosion,78,0.4705,2.0,-0.4541,threshold risk
S003,Public Health System,D004,Slow threshold erosion,79,0.4741,2.0,-0.4548,threshold risk
S003,Public Health System,D004,Slow threshold erosion,80,0.4773,2.0,-0.4555,threshold risk
S004,Supply Chain Network,D001,Short operational shock,1,0.2641,1.0403,-0.0012,threshold risk
S004,Supply Chain Network,D001,Short operational shock,2,0.5682,1.4708,-0.4925,threshold risk
S004,Supply Chain Network,D001,Short operational shock,3,0.272,1.9271,-0.8895,threshold risk
S004,Supply Chain Network,D001,Short operational shock,4,0.5755,2.0,-1.0231,threshold risk
S004,Supply Chain Network,D001,Short operational shock,5,0.2785,2.0,-0.9637,threshold risk
S004,Supply Chain Network,D001,Short operational shock,6,0.581,2.0,-1.0242,threshold risk
S004,Supply Chain Network,D001,Short operational shock,7,0.283,2.0,-0.9646,threshold risk
S004,Supply Chain Network,D001,Short operational shock,8,0.5843,2.0,-1.0249,threshold risk
S004,Supply Chain Network,D001,Short operational shock,9,0.2849,2.0,-0.965,threshold risk
S004,Supply Chain Network,D001,Short operational shock,10,0.5849,2.0,-1.025,threshold risk
S004,Supply Chain Network,D001,Short operational shock,11,0.2841,2.0,-0.9648,threshold risk
S004,Supply Chain Network,D001,Short operational shock,12,0.5827,2.0,-1.0245,threshold risk
S004,Supply Chain Network,D001,Short operational shock,13,0.2807,2.0,-0.9641,threshold risk
S004,Supply Chain Network,D001,Short operational shock,14,0.5781,2.0,-1.0236,threshold risk
S004,Supply Chain Network,D001,Short operational shock,15,0.275,2.0,-0.963,threshold risk
S004,Supply Chain Network,D001,Short operational shock,16,0.5714,2.0,-1.0223,threshold risk
S004,Supply Chain Network,D001,Short operational shock,17,0.2676,2.0,-0.9615,threshold risk
S004,Supply Chain Network,D001,Short operational shock,18,0.5635,2.0,-1.0207,threshold risk
S004,Supply Chain Network,D001,Short operational shock,19,0.2594,2.0,-0.9599,threshold risk
S004,Supply Chain Network,D001,Short operational shock,20,0.5552,2.0,-1.019,threshold risk
S004,Supply Chain Network,D001,Short operational shock,21,0.2512,2.0,-0.9582,threshold risk
S004,Supply Chain Network,D001,Short operational shock,22,0.5475,2.0,-1.0175,threshold risk
S004,Supply Chain Network,D001,Short operational shock,23,0.2441,2.0,-0.9568,threshold risk
S004,Supply Chain Network,D001,Short operational shock,24,0.5411,2.0,-1.0162,threshold risk
S004,Supply Chain Network,D001,Short operational shock,25,0.2386,2.0,-0.9557,threshold risk
S004,Supply Chain Network,D001,Short operational shock,26,0.5368,2.0,-1.0154,threshold risk
S004,Supply Chain Network,D001,Short operational shock,27,0.2356,2.0,-0.9551,threshold risk
S004,Supply Chain Network,D001,Short operational shock,28,0.535,2.0,-1.015,threshold risk
S004,Supply Chain Network,D001,Short operational shock,29,0.2352,2.0,-0.955,threshold risk
S004,Supply Chain Network,D001,Short operational shock,30,0.536,2.0,-1.0152,threshold risk
S004,Supply Chain Network,D001,Short operational shock,31,0.2375,2.0,-0.9555,threshold risk
S004,Supply Chain Network,D001,Short operational shock,32,0.5397,2.0,-1.0159,threshold risk
S004,Supply Chain Network,D001,Short operational shock,33,0.2424,2.0,-0.9565,threshold risk
S004,Supply Chain Network,D001,Short operational shock,34,0.5455,2.0,-1.0171,threshold risk
S004,Supply Chain Network,D001,Short operational shock,35,0.2491,2.0,-0.9578,threshold risk
S004,Supply Chain Network,D001,Short operational shock,36,0.553,2.0,-1.0186,threshold risk
S004,Supply Chain Network,D001,Short operational shock,37,0.2571,2.0,-0.9594,threshold risk
S004,Supply Chain Network,D001,Short operational shock,38,0.5613,2.0,-1.0203,threshold risk
S004,Supply Chain Network,D001,Short operational shock,39,0.2654,2.0,-0.9611,threshold risk
S004,Supply Chain Network,D001,Short operational shock,40,0.5694,2.0,-1.0219,threshold risk
S004,Supply Chain Network,D001,Short operational shock,41,0.2731,2.0,-0.9626,threshold risk
S004,Supply Chain Network,D001,Short operational shock,42,0.5764,2.0,-1.0233,threshold risk
S004,Supply Chain Network,D001,Short operational shock,43,0.2793,2.0,-0.9639,threshold risk
S004,Supply Chain Network,D001,Short operational shock,44,0.5817,2.0,-1.0243,threshold risk
S004,Supply Chain Network,D001,Short operational shock,45,0.2834,2.0,-0.9647,threshold risk
S004,Supply Chain Network,D001,Short operational shock,46,0.5846,2.0,-1.0249,threshold risk
S004,Supply Chain Network,D001,Short operational shock,47,0.285,2.0,-0.965,threshold risk
S004,Supply Chain Network,D001,Short operational shock,48,0.5847,2.0,-1.0249,threshold risk
S004,Supply Chain Network,D001,Short operational shock,49,0.2838,2.0,-0.9648,threshold risk
S004,Supply Chain Network,D001,Short operational shock,50,0.5822,2.0,-1.0244,threshold risk
S004,Supply Chain Network,D001,Short operational shock,51,0.28,2.0,-0.964,threshold risk
S004,Supply Chain Network,D001,Short operational shock,52,0.5772,2.0,-1.0234,threshold risk
S004,Supply Chain Network,D001,Short operational shock,53,0.2739,2.0,-0.9628,threshold risk
S004,Supply Chain Network,D001,Short operational shock,54,0.5703,2.0,-1.0221,threshold risk
S004,Supply Chain Network,D001,Short operational shock,55,0.2664,2.0,-0.9613,threshold risk
S004,Supply Chain Network,D001,Short operational shock,56,0.5623,2.0,-1.0205,threshold risk
S004,Supply Chain Network,D001,Short operational shock,57,0.2581,2.0,-0.9596,threshold risk
S004,Supply Chain Network,D001,Short operational shock,58,0.554,2.0,-1.0188,threshold risk
S004,Supply Chain Network,D001,Short operational shock,59,0.2501,2.0,-0.958,threshold risk
S004,Supply Chain Network,D001,Short operational shock,60,0.5464,2.0,-1.0173,threshold risk
S004,Supply Chain Network,D001,Short operational shock,61,0.2431,2.0,-0.9566,threshold risk
S004,Supply Chain Network,D001,Short operational shock,62,0.5403,2.0,-1.0161,threshold risk
S004,Supply Chain Network,D001,Short operational shock,63,0.238,2.0,-0.9556,threshold risk
S004,Supply Chain Network,D001,Short operational shock,64,0.5363,2.0,-1.0153,threshold risk
S004,Supply Chain Network,D001,Short operational shock,65,0.2353,2.0,-0.9551,threshold risk
S004,Supply Chain Network,D001,Short operational shock,66,0.535,2.0,-1.015,threshold risk
S004,Supply Chain Network,D001,Short operational shock,67,0.2354,2.0,-0.9551,threshold risk
S004,Supply Chain Network,D001,Short operational shock,68,0.5364,2.0,-1.0153,threshold risk
S004,Supply Chain Network,D001,Short operational shock,69,0.2381,2.0,-0.9556,threshold risk
S004,Supply Chain Network,D001,Short operational shock,70,0.5404,2.0,-1.0161,threshold risk
S004,Supply Chain Network,D001,Short operational shock,71,0.2433,2.0,-0.9567,threshold risk
S004,Supply Chain Network,D001,Short operational shock,72,0.5466,2.0,-1.0173,threshold risk
S004,Supply Chain Network,D001,Short operational shock,73,0.2503,2.0,-0.9581,threshold risk
S004,Supply Chain Network,D001,Short operational shock,74,0.5542,2.0,-1.0188,threshold risk
S004,Supply Chain Network,D001,Short operational shock,75,0.2583,2.0,-0.9597,threshold risk
S004,Supply Chain Network,D001,Short operational shock,76,0.5625,2.0,-1.0205,threshold risk
S004,Supply Chain Network,D001,Short operational shock,77,0.2666,2.0,-0.9613,threshold risk
S004,Supply Chain Network,D001,Short operational shock,78,0.5705,2.0,-1.0221,threshold risk
S004,Supply Chain Network,D001,Short operational shock,79,0.2741,2.0,-0.9628,threshold risk
S004,Supply Chain Network,D001,Short operational shock,80,0.5773,2.0,-1.0235,threshold risk
S004,Supply Chain Network,D002,Repeated stress with delay,1,0.5241,1.0967,-0.1096,threshold risk
S004,Supply Chain Network,D002,Repeated stress with delay,2,0.5282,1.5035,-0.5171,threshold risk
