service_id,service,scenario_id,scenario_name,time_step,disturbance,ecosystem_condition,functional_capacity,service_flow,resilience_margin,threshold_flag
ES002,Flood Regulation,SD003,Compound service stress,94,0.71103,0.01,0.01,8e-05,0.75197,threshold risk
ES002,Flood Regulation,SD003,Compound service stress,95,0.71285,0.01,0.01,8e-05,0.75015,threshold risk
ES002,Flood Regulation,SD003,Compound service stress,96,1.23487,0.01,0.01,6e-05,0.22813,threshold risk
ES002,Flood Regulation,SD003,Compound service stress,97,0.71706,0.01,0.01,8e-05,0.74594,threshold risk
ES002,Flood Regulation,SD003,Compound service stress,98,0.71938,0.01,0.01,8e-05,0.74362,threshold risk
ES002,Flood Regulation,SD003,Compound service stress,99,0.7218,0.01,0.01,8e-05,0.7412,threshold risk
ES002,Flood Regulation,SD003,Compound service stress,100,0.72427,0.01,0.01,8e-05,0.73873,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,1,0.50809,0.65551,0.62858,0.34295,2.219,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,2,0.51055,0.65091,0.61709,0.33399,2.20045,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,3,0.51293,0.6462,0.60552,0.32506,2.1818,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,4,0.51519,0.6414,0.59389,0.31616,2.1631,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,5,0.5173,0.6365,0.5822,0.30731,2.14439,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,6,0.51923,0.63151,0.57045,0.29852,2.12573,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,7,0.52095,0.62645,0.55865,0.2898,2.10714,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,8,0.52243,0.62132,0.5468,0.28117,2.08869,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,9,0.52365,0.61614,0.53492,0.27263,2.07041,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,10,0.52458,0.61091,0.52301,0.2642,2.05234,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,11,0.52522,0.60566,0.51108,0.25589,2.03452,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,12,0.80555,0.58793,0.49083,0.21186,1.71621,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,13,0.52557,0.58266,0.47889,0.23064,1.97898,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,14,0.52528,0.5774,0.46696,0.22289,1.96209,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,15,0.52468,0.57218,0.45505,0.21529,1.94554,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,16,0.52379,0.56699,0.44316,0.20784,1.92936,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,17,0.52261,0.56185,0.43131,0.20054,1.91356,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,18,0.52116,0.55678,0.41951,0.1934,1.89812,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,19,0.51947,0.55178,0.40775,0.18642,1.88305,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,20,0.51757,0.54687,0.39605,0.17959,1.86834,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,21,0.51548,0.54205,0.38441,0.17292,1.85398,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,22,0.51323,0.53733,0.37283,0.1664,1.83993,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,23,0.51087,0.53272,0.36133,0.16004,1.82618,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,24,0.78842,0.51575,0.34159,0.13034,1.51191,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,25,0.50593,0.51135,0.33023,0.14067,1.77865,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,26,0.50344,0.50707,0.31895,0.13486,1.76559,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,27,0.50097,0.5029,0.30774,0.12918,1.75266,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,28,0.49858,0.49883,0.29661,0.12361,1.73985,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,29,0.4963,0.49486,0.28554,0.11816,1.72709,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,30,0.49417,0.49099,0.27453,0.11281,1.71435,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,31,0.49221,0.48721,0.26358,0.10756,1.70158,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,32,0.49046,0.4835,0.25268,0.1024,1.68872,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,33,0.48895,0.47987,0.24183,0.09732,1.67574,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,34,0.4877,0.47628,0.23102,0.09232,1.6626,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,35,0.48673,0.47274,0.22023,0.08739,1.64925,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,36,0.76605,0.45677,0.20115,0.06865,1.33487,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,37,0.48568,0.45328,0.1904,0.07247,1.601,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,38,0.48561,0.44979,0.17965,0.06785,1.58682,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,39,0.48586,0.44629,0.16888,0.06329,1.57231,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,40,0.48642,0.44276,0.15811,0.05877,1.55745,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,41,0.48728,0.4392,0.14731,0.05429,1.54222,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,42,0.48842,0.43558,0.13647,0.04986,1.52663,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,43,0.48983,0.43191,0.12559,0.04548,1.51066,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,44,0.49149,0.42816,0.11466,0.04113,1.49433,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,45,0.49337,0.42432,0.10368,0.03683,1.47763,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,46,0.49543,0.42039,0.09264,0.03258,1.4606,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,47,0.49766,0.41637,0.08153,0.02837,1.44323,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,48,0.78001,0.39977,0.06203,0.01842,1.12479,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,49,0.50245,0.39553,0.05078,0.01676,1.38686,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,50,0.50494,0.39118,0.03946,0.01286,1.3687,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,51,0.50743,0.38672,0.02805,0.00903,1.35034,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,52,0.5099,0.38215,0.01658,0.00527,1.33183,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,53,0.5123,0.37747,0.01,0.00314,1.31817,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,54,0.5146,0.37269,0.01,0.00309,1.31109,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,55,0.51676,0.36782,0.01,0.00305,1.30406,viable margin
ES002,Flood Regulation,SD004,Slow threshold erosion,56,0.51874,0.36285,0.01,0.00301,1.29711,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,57,0.52052,0.35781,0.01,0.00296,1.29029,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,58,0.52206,0.3527,0.01,0.00292,1.28364,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,59,0.52335,0.34753,0.01,0.00288,1.27718,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,60,0.80436,0.32985,0.01,0.00242,0.97849,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,61,0.52508,0.3246,0.01,0.00268,1.25252,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,62,0.52549,0.31934,0.01,0.00264,1.24684,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,63,0.5256,0.31407,0.01,0.0026,1.24147,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,64,0.52539,0.30881,0.01,0.00255,1.23642,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,65,0.52487,0.30357,0.01,0.00251,1.2317,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,66,0.52405,0.29837,0.01,0.00247,1.22732,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,67,0.52295,0.29322,0.01,0.00243,1.22327,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,68,0.52157,0.28813,0.01,0.00239,1.21956,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,69,0.51994,0.28311,0.01,0.00235,1.21616,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,70,0.51809,0.27817,0.01,0.00231,1.21308,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,71,0.51605,0.27333,0.01,0.00227,1.21028,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,72,0.79384,0.25612,0.01,0.00189,0.91527,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,73,0.51151,0.25147,0.01,0.00209,1.19297,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,74,0.50908,0.24694,0.01,0.00205,1.19086,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,75,0.5066,0.24252,0.01,0.00202,1.18892,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,76,0.5041,0.2382,0.01,0.00199,1.18711,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,77,0.50162,0.234,0.01,0.00195,1.18538,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,78,0.49921,0.22991,0.01,0.00192,1.1837,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,79,0.4969,0.22592,0.01,0.00189,1.18202,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,80,0.49472,0.22202,0.01,0.00186,1.1803,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,81,0.49271,0.21822,0.01,0.00183,1.1785,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,82,0.49091,0.21449,0.01,0.0018,1.17658,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,83,0.48933,0.21084,0.01,0.00177,1.17451,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,84,0.76801,0.19477,0.01,0.00145,0.87977,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,85,0.48696,0.19122,0.01,0.0016,1.15727,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,86,0.4862,0.18771,0.01,0.00158,1.15451,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,87,0.48575,0.18421,0.01,0.00155,1.15147,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,88,0.4856,0.18072,0.01,0.00152,1.14812,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,89,0.48577,0.17723,0.01,0.00149,1.14446,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,90,0.48624,0.17371,0.01,0.00146,1.14047,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,91,0.48702,0.17016,0.01,0.00143,1.13614,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,92,0.48809,0.16656,0.01,0.0014,1.13147,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,93,0.48943,0.1629,0.01,0.00137,1.12647,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,94,0.49103,0.15917,0.01,0.00133,1.12114,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,95,0.49285,0.15536,0.01,0.0013,1.11551,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,96,0.77487,0.13899,0.01,0.00103,0.81712,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,97,0.49706,0.13499,0.01,0.00113,1.09093,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,98,0.49938,0.13089,0.01,0.00109,1.08451,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,99,0.5018,0.12668,0.01,0.00106,1.07788,threshold risk
ES002,Flood Regulation,SD004,Slow threshold erosion,100,0.50427,0.12236,0.01,0.00102,1.07108,threshold risk
ES003,Water Purification,SD001,Moderate recurring disturbance,1,0.37529,0.70345,0.67348,0.41509,2.54514,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,2,0.37775,0.7068,0.6669,0.41261,2.53945,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,3,0.38013,0.71006,0.66025,0.41,2.53368,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,4,0.38239,0.71322,0.65353,0.40729,2.52786,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,5,0.3845,0.71629,0.64676,0.40449,2.52205,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,6,0.38643,0.71929,0.63994,0.4016,2.51629,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,7,0.38815,0.72221,0.63307,0.39865,2.51063,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,8,0.60963,0.71602,0.62012,0.35469,2.27001,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,9,0.39085,0.71883,0.61317,0.38392,2.48466,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,10,0.39178,0.72161,0.6062,0.38089,2.47953,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,11,0.39242,0.72435,0.59922,0.37784,2.47465,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,12,0.39275,0.72709,0.59222,0.37479,2.47006,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,13,0.39277,0.72982,0.58522,0.37175,2.46577,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,14,0.39248,0.73257,0.57823,0.36873,2.46182,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,15,0.39188,0.73534,0.57126,0.36574,2.45822,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,16,0.61099,0.72909,0.55827,0.32496,2.21988,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,17,0.38981,0.73195,0.55136,0.35165,2.437,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,18,0.38836,0.73486,0.54448,0.34884,2.43448,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,19,0.38667,0.73785,0.53765,0.34608,2.43232,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,20,0.38477,0.74091,0.53087,0.34339,2.43051,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,21,0.38268,0.74406,0.52415,0.34075,2.42903,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,22,0.38043,0.7473,0.51749,0.33817,2.42786,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,23,0.37807,0.75064,0.5109,0.33565,2.42697,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,24,0.59562,0.74502,0.49833,0.29829,2.19123,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,25,0.37313,0.74856,0.49188,0.32286,2.41081,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,26,0.37064,0.75221,0.48549,0.32052,2.41056,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,27,0.36817,0.75595,0.47916,0.31822,2.41044,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,28,0.36578,0.7598,0.47291,0.31594,2.41042,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,29,0.3635,0.76374,0.46671,0.31369,2.41044,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,30,0.36137,0.76776,0.46057,0.31144,2.41047,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,31,0.35941,0.77187,0.45449,0.3092,2.41045,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,32,0.57766,0.76699,0.44242,0.27465,2.17525,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,33,0.35615,0.77123,0.43643,0.29703,2.39501,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,34,0.3549,0.77553,0.43047,0.29474,2.3946,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,35,0.35393,0.77986,0.42454,0.29241,2.39397,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,36,0.35325,0.78422,0.41863,0.29002,2.39309,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,37,0.35288,0.78859,0.41272,0.28757,2.39194,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,38,0.35281,0.79297,0.40682,0.28504,2.39048,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,39,0.35306,0.79734,0.40091,0.28242,2.38869,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,40,0.57362,0.79263,0.38895,0.24994,2.15146,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,41,0.35448,0.79694,0.38301,0.26953,2.36897,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,42,0.35562,0.8012,0.37703,0.26663,2.36611,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,43,0.35703,0.80541,0.37101,0.26361,2.36288,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,44,0.35869,0.80954,0.36495,0.26047,2.3593,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,45,0.36057,0.8136,0.35883,0.25721,2.35537,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,46,0.36263,0.81758,0.35266,0.25383,2.35111,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,47,0.36486,0.82146,0.34643,0.25031,2.34653,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,48,0.58721,0.81619,0.3341,0.21985,2.10658,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,49,0.36965,0.81987,0.32774,0.23592,2.32146,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,50,0.37214,0.82346,0.3213,0.23209,2.31612,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,51,0.37463,0.82694,0.3148,0.22814,2.31061,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,52,0.3771,0.83031,0.30824,0.22408,2.30495,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,53,0.3795,0.83359,0.3016,0.21993,2.29919,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,54,0.3818,0.83678,0.29491,0.21568,2.29339,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,55,0.38396,0.83988,0.28815,0.21135,2.28757,viable margin
ES003,Water Purification,SD001,Moderate recurring disturbance,56,0.60594,0.83384,0.2753,0.18366,2.0467,viable margin
