ecosystem_id,ecosystem_type,scenario_id,scenario_name,time_step,disturbance,ecological_resilience_margin,threshold_flag
E003,Grassland,D003,Compound ecological pressure,40,1.4865,-0.2072,threshold risk
E003,Grassland,D003,Compound ecological pressure,41,0.7297,-0.2307,threshold risk
E003,Grassland,D003,Compound ecological pressure,42,0.733,-0.2544,threshold risk
E003,Grassland,D003,Compound ecological pressure,43,0.7365,-0.2783,threshold risk
E003,Grassland,D003,Compound ecological pressure,44,0.7401,-0.3023,threshold risk
E003,Grassland,D003,Compound ecological pressure,45,0.7436,-0.3266,threshold risk
E003,Grassland,D003,Compound ecological pressure,46,0.7471,-0.351,threshold risk
E003,Grassland,D003,Compound ecological pressure,47,0.7504,-0.3756,threshold risk
E003,Grassland,D003,Compound ecological pressure,48,1.5136,-0.4418,threshold risk
E003,Grassland,D003,Compound ecological pressure,49,0.7564,-0.4668,threshold risk
E003,Grassland,D003,Compound ecological pressure,50,0.7589,-0.4919,threshold risk
E003,Grassland,D003,Compound ecological pressure,51,0.7611,-0.5171,threshold risk
E003,Grassland,D003,Compound ecological pressure,52,0.7628,-0.5424,threshold risk
E003,Grassland,D003,Compound ecological pressure,53,0.764,-0.5677,threshold risk
E003,Grassland,D003,Compound ecological pressure,54,0.7648,-0.5931,threshold risk
E003,Grassland,D003,Compound ecological pressure,55,0.765,-0.6185,threshold risk
E003,Grassland,D003,Compound ecological pressure,56,1.5247,-0.6853,threshold risk
E003,Grassland,D003,Compound ecological pressure,57,0.764,-0.7107,threshold risk
E003,Grassland,D003,Compound ecological pressure,58,0.7627,-0.736,threshold risk
E003,Grassland,D003,Compound ecological pressure,59,0.761,-0.7612,threshold risk
E003,Grassland,D003,Compound ecological pressure,60,0.7588,-0.7863,threshold risk
E003,Grassland,D003,Compound ecological pressure,61,0.7563,-0.8112,threshold risk
E003,Grassland,D003,Compound ecological pressure,62,0.7534,-0.836,threshold risk
E003,Grassland,D003,Compound ecological pressure,63,0.7503,-0.8606,threshold risk
E003,Grassland,D003,Compound ecological pressure,64,1.507,-0.9264,threshold risk
E003,Grassland,D003,Compound ecological pressure,65,0.7435,-0.9507,threshold risk
E003,Grassland,D003,Compound ecological pressure,66,0.7399,-0.9747,threshold risk
E003,Grassland,D003,Compound ecological pressure,67,0.7363,-0.9986,threshold risk
E003,Grassland,D003,Compound ecological pressure,68,0.7329,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,69,0.7295,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,70,0.7264,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,71,0.7236,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,72,1.481,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,73,0.7189,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,74,0.7172,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,75,0.716,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,76,0.7152,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,77,0.715,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,78,0.7153,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,79,0.716,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,80,1.4773,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,81,0.719,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,82,0.7212,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,83,0.7237,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,84,0.7266,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,85,0.7297,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,86,0.7331,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,87,0.7366,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,88,1.5001,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,89,0.7437,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,90,0.7472,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,91,0.7505,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,92,0.7536,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,93,0.7565,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,94,0.759,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,95,0.7611,-1.0,threshold risk
E003,Grassland,D003,Compound ecological pressure,96,1.5228,-1.0,threshold risk
E003,Grassland,D004,Slow threshold erosion,1,0.5036,0.9521,viable margin
E003,Grassland,D004,Slow threshold erosion,2,0.507,0.9409,viable margin
E003,Grassland,D004,Slow threshold erosion,3,0.5104,0.9296,viable margin
E003,Grassland,D004,Slow threshold erosion,4,0.5135,0.9181,viable margin
E003,Grassland,D004,Slow threshold erosion,5,0.5164,0.9065,viable margin
E003,Grassland,D004,Slow threshold erosion,6,0.5189,0.8947,viable margin
E003,Grassland,D004,Slow threshold erosion,7,0.521,0.8828,viable margin
E003,Grassland,D004,Slow threshold erosion,8,0.5227,0.8708,viable margin
E003,Grassland,D004,Slow threshold erosion,9,0.524,0.8588,viable margin
E003,Grassland,D004,Slow threshold erosion,10,0.5247,0.8467,viable margin
E003,Grassland,D004,Slow threshold erosion,11,0.525,0.8346,viable margin
E003,Grassland,D004,Slow threshold erosion,12,1.1447,0.7887,viable margin
E003,Grassland,D004,Slow threshold erosion,13,0.524,0.7767,viable margin
E003,Grassland,D004,Slow threshold erosion,14,0.5227,0.7647,viable margin
E003,Grassland,D004,Slow threshold erosion,15,0.521,0.7528,viable margin
E003,Grassland,D004,Slow threshold erosion,16,0.5189,0.741,viable margin
E003,Grassland,D004,Slow threshold erosion,17,0.5164,0.7294,viable margin
E003,Grassland,D004,Slow threshold erosion,18,0.5135,0.7179,viable margin
E003,Grassland,D004,Slow threshold erosion,19,0.5104,0.7066,viable margin
E003,Grassland,D004,Slow threshold erosion,20,0.507,0.6955,viable margin
E003,Grassland,D004,Slow threshold erosion,21,0.5035,0.6845,viable margin
E003,Grassland,D004,Slow threshold erosion,22,0.5,0.6738,viable margin
E003,Grassland,D004,Slow threshold erosion,23,0.4964,0.6632,viable margin
E003,Grassland,D004,Slow threshold erosion,24,1.1129,0.6191,viable margin
E003,Grassland,D004,Slow threshold erosion,25,0.4896,0.6089,viable margin
E003,Grassland,D004,Slow threshold erosion,26,0.4865,0.5989,viable margin
E003,Grassland,D004,Slow threshold erosion,27,0.4836,0.5891,viable margin
E003,Grassland,D004,Slow threshold erosion,28,0.4811,0.5794,viable margin
E003,Grassland,D004,Slow threshold erosion,29,0.4789,0.5698,viable margin
E003,Grassland,D004,Slow threshold erosion,30,0.4772,0.5602,viable margin
E003,Grassland,D004,Slow threshold erosion,31,0.476,0.5508,viable margin
E003,Grassland,D004,Slow threshold erosion,32,0.4752,0.5414,viable margin
E003,Grassland,D004,Slow threshold erosion,33,0.475,0.532,viable margin
E003,Grassland,D004,Slow threshold erosion,34,0.4753,0.5226,viable margin
E003,Grassland,D004,Slow threshold erosion,35,0.476,0.5132,viable margin
E003,Grassland,D004,Slow threshold erosion,36,1.0973,0.4699,viable margin
E003,Grassland,D004,Slow threshold erosion,37,0.479,0.4603,viable margin
E003,Grassland,D004,Slow threshold erosion,38,0.4811,0.4506,viable margin
E003,Grassland,D004,Slow threshold erosion,39,0.4837,0.4407,viable margin
E003,Grassland,D004,Slow threshold erosion,40,0.4865,0.4307,viable margin
E003,Grassland,D004,Slow threshold erosion,41,0.4897,0.4205,viable margin
E003,Grassland,D004,Slow threshold erosion,42,0.493,0.4102,viable margin
E003,Grassland,D004,Slow threshold erosion,43,0.4965,0.3996,viable margin
E003,Grassland,D004,Slow threshold erosion,44,0.5001,0.3889,viable margin
E003,Grassland,D004,Slow threshold erosion,45,0.5036,0.3779,viable margin
E003,Grassland,D004,Slow threshold erosion,46,0.5071,0.3668,viable margin
E003,Grassland,D004,Slow threshold erosion,47,0.5104,0.3555,viable margin
E003,Grassland,D004,Slow threshold erosion,48,1.1336,0.3102,viable margin
E003,Grassland,D004,Slow threshold erosion,49,0.5164,0.2986,viable margin
E003,Grassland,D004,Slow threshold erosion,50,0.5189,0.2868,viable margin
E003,Grassland,D004,Slow threshold erosion,51,0.5211,0.2749,viable margin
E003,Grassland,D004,Slow threshold erosion,52,0.5228,0.2629,viable margin
E003,Grassland,D004,Slow threshold erosion,53,0.524,0.2509,viable margin
E003,Grassland,D004,Slow threshold erosion,54,0.5248,0.2388,threshold risk
E003,Grassland,D004,Slow threshold erosion,55,0.525,0.2267,threshold risk
E003,Grassland,D004,Slow threshold erosion,56,0.5247,0.2146,threshold risk
E003,Grassland,D004,Slow threshold erosion,57,0.524,0.2025,threshold risk
E003,Grassland,D004,Slow threshold erosion,58,0.5227,0.1905,threshold risk
E003,Grassland,D004,Slow threshold erosion,59,0.521,0.1786,threshold risk
E003,Grassland,D004,Slow threshold erosion,60,1.1388,0.1331,threshold risk
E003,Grassland,D004,Slow threshold erosion,61,0.5163,0.1215,threshold risk
E003,Grassland,D004,Slow threshold erosion,62,0.5134,0.11,threshold risk
E003,Grassland,D004,Slow threshold erosion,63,0.5103,0.0987,threshold risk
E003,Grassland,D004,Slow threshold erosion,64,0.507,0.0876,threshold risk
E003,Grassland,D004,Slow threshold erosion,65,0.5035,0.0766,threshold risk
E003,Grassland,D004,Slow threshold erosion,66,0.4999,0.0659,threshold risk
E003,Grassland,D004,Slow threshold erosion,67,0.4963,0.0553,threshold risk
E003,Grassland,D004,Slow threshold erosion,68,0.4929,0.045,threshold risk
E003,Grassland,D004,Slow threshold erosion,69,0.4895,0.0348,threshold risk
E003,Grassland,D004,Slow threshold erosion,70,0.4864,0.0248,threshold risk
E003,Grassland,D004,Slow threshold erosion,71,0.4836,0.0149,threshold risk
E003,Grassland,D004,Slow threshold erosion,72,1.101,-0.0285,threshold risk
E003,Grassland,D004,Slow threshold erosion,73,0.4789,-0.0381,threshold risk
E003,Grassland,D004,Slow threshold erosion,74,0.4772,-0.0476,threshold risk
E003,Grassland,D004,Slow threshold erosion,75,0.476,-0.0571,threshold risk
E003,Grassland,D004,Slow threshold erosion,76,0.4752,-0.0665,threshold risk
E003,Grassland,D004,Slow threshold erosion,77,0.475,-0.0759,threshold risk
E003,Grassland,D004,Slow threshold erosion,78,0.4753,-0.0853,threshold risk
E003,Grassland,D004,Slow threshold erosion,79,0.476,-0.0947,threshold risk
E003,Grassland,D004,Slow threshold erosion,80,0.4773,-0.1042,threshold risk
E003,Grassland,D004,Slow threshold erosion,81,0.479,-0.1138,threshold risk
E003,Grassland,D004,Slow threshold erosion,82,0.4812,-0.1235,threshold risk
E003,Grassland,D004,Slow threshold erosion,83,0.4837,-0.1334,threshold risk
E003,Grassland,D004,Slow threshold erosion,84,1.1066,-0.1772,threshold risk
E003,Grassland,D004,Slow threshold erosion,85,0.4897,-0.1874,threshold risk
E003,Grassland,D004,Slow threshold erosion,86,0.4931,-0.1977,threshold risk
E003,Grassland,D004,Slow threshold erosion,87,0.4966,-0.2083,threshold risk
E003,Grassland,D004,Slow threshold erosion,88,0.5001,-0.2191,threshold risk
E003,Grassland,D004,Slow threshold erosion,89,0.5037,-0.23,threshold risk
E003,Grassland,D004,Slow threshold erosion,90,0.5072,-0.2411,threshold risk
E003,Grassland,D004,Slow threshold erosion,91,0.5105,-0.2525,threshold risk
E003,Grassland,D004,Slow threshold erosion,92,0.5136,-0.2639,threshold risk
E003,Grassland,D004,Slow threshold erosion,93,0.5165,-0.2756,threshold risk
E003,Grassland,D004,Slow threshold erosion,94,0.519,-0.2874,threshold risk
E003,Grassland,D004,Slow threshold erosion,95,0.5211,-0.2993,threshold risk
E003,Grassland,D004,Slow threshold erosion,96,1.1428,-0.345,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,1,0.3236,0.5827,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,2,0.327,0.5742,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,3,0.3304,0.5655,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,4,0.3335,0.5565,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,5,0.5764,0.532,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,6,0.3389,0.5227,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,7,0.341,0.5133,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,8,0.3427,0.5038,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,9,0.344,0.4942,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,10,0.5847,0.4691,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,11,0.345,0.4594,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,12,0.3447,0.4498,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,13,0.344,0.4402,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,14,0.3427,0.4306,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,15,0.581,0.4058,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,16,0.3389,0.3965,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,17,0.3364,0.3874,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,18,0.3335,0.3785,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,19,0.3304,0.3698,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,20,0.567,0.3458,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,21,0.3235,0.3375,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,22,0.32,0.3295,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,23,0.3164,0.3216,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,24,0.3129,0.314,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,25,0.5496,0.2912,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,26,0.3065,0.284,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,27,0.3036,0.277,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,28,0.3011,0.2702,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,29,0.2989,0.2635,viable margin
E004,Coral Reef,D001,Moderate natural disturbance,30,0.5372,0.2414,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,31,0.296,0.2349,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,32,0.2952,0.2285,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,33,0.295,0.222,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,34,0.2953,0.2155,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,35,0.536,0.1936,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,36,0.2973,0.187,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,37,0.299,0.1803,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,38,0.3011,0.1734,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,39,0.3037,0.1664,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,40,0.5465,0.1438,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,41,0.3097,0.1364,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,42,0.313,0.1288,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,43,0.3165,0.121,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,44,0.3201,0.1129,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,45,0.5636,0.0892,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,46,0.3271,0.0806,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,47,0.3304,0.0719,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,48,0.3336,0.063,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,49,0.3364,0.0539,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,50,0.5789,0.0291,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,51,0.3411,0.0197,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,52,0.3428,0.0102,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,53,0.344,0.0006,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,54,0.3448,-0.009,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,55,0.585,-0.0342,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,56,0.3447,-0.0438,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,57,0.344,-0.0534,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,58,0.3427,-0.0629,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,59,0.341,-0.0723,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,60,0.5788,-0.097,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,61,0.3363,-0.1062,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,62,0.3334,-0.1151,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,63,0.3303,-0.1238,threshold risk
E004,Coral Reef,D001,Moderate natural disturbance,64,0.327,-0.1323,threshold risk
