system_id,system_type,scenario_id,scenario_name,time_step,resilience_margin,threshold_flag
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,29,-0.6256,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,30,-0.6721,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,31,-0.7187,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,32,-0.7652,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,33,-0.8118,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,34,-0.8583,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,35,-0.9049,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,36,-0.9793,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,37,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,38,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,39,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,40,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,41,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,42,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,43,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,44,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,45,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,46,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,47,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,48,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,49,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,50,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,51,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,52,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,53,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,54,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,55,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,56,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,57,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,58,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,59,-1.0,threshold risk
S008,Coral Reef System,D003,Compound infrastructure-ecosystem shock,60,-1.0,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,1,0.7508,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,2,0.7215,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,3,0.6923,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,4,0.663,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,5,0.6338,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,6,0.6046,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,7,0.5753,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,8,0.5461,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,9,0.5169,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,10,0.4876,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,11,0.4584,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,12,0.4126,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,13,0.3833,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,14,0.3541,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,15,0.3248,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,16,0.2956,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,17,0.2664,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,18,0.2371,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,19,0.2079,viable margin
S008,Coral Reef System,D004,Slow threshold erosion,20,0.1786,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,21,0.1494,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,22,0.1202,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,23,0.0909,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,24,0.0451,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,25,0.0159,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,26,-0.0134,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,27,-0.0426,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,28,-0.0718,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,29,-0.1011,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,30,-0.1303,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,31,-0.1596,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,32,-0.1888,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,33,-0.218,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,34,-0.2473,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,35,-0.2765,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,36,-0.3223,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,37,-0.3516,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,38,-0.3808,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,39,-0.4101,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,40,-0.4393,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,41,-0.4685,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,42,-0.4978,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,43,-0.527,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,44,-0.5562,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,45,-0.5855,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,46,-0.6147,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,47,-0.644,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,48,-0.6898,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,49,-0.719,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,50,-0.7483,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,51,-0.7775,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,52,-0.8067,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,53,-0.836,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,54,-0.8652,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,55,-0.8945,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,56,-0.9237,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,57,-0.9529,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,58,-0.9822,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,59,-1.0,threshold risk
S008,Coral Reef System,D004,Slow threshold erosion,60,-1.0,threshold risk
