system_id,system_type,scenario_id,scenario_name,time_step,disturbance,resilience_margin,threshold_flag
S003,Critical Infrastructure Network,D003,Compound cascading risk,3,0.7604,-0.185,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,4,0.7635,-0.7527,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,5,0.7664,-1.3226,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,6,0.7689,-1.8944,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,7,0.771,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,8,1.5327,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,9,0.774,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,10,0.7747,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,11,0.775,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,12,0.7747,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,13,0.774,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,14,0.7727,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,15,0.771,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,16,1.5289,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,17,0.7664,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,18,0.7635,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,19,0.7604,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,20,0.757,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,21,0.7535,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,22,0.75,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,23,0.7464,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,24,1.5029,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,25,0.7396,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,26,0.7365,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,27,0.7336,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,28,0.7311,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,29,0.7289,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,30,0.7272,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,31,0.726,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,32,1.4852,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,33,0.725,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,34,0.7253,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,35,0.726,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,36,0.7273,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,37,0.729,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,38,0.7311,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,39,0.7337,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,40,1.4965,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,41,0.7397,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,42,0.743,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,43,0.7465,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,44,0.7501,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,45,0.7536,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,46,0.7571,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,47,0.7604,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,48,1.5236,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,49,0.7664,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,50,0.7689,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,51,0.7711,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,52,0.7728,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,53,0.774,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,54,0.7748,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,55,0.775,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,56,1.5347,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,57,0.774,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,58,0.7727,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,59,0.771,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,60,0.7688,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,61,0.7663,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,62,0.7634,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,63,0.7603,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,64,1.517,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,65,0.7535,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,66,0.7499,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,67,0.7463,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,68,0.7429,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,69,0.7395,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,70,0.7364,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,71,0.7336,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,72,1.491,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,73,0.7289,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,74,0.7272,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,75,0.726,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,76,0.7252,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,77,0.725,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,78,0.7253,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,79,0.726,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,80,1.4873,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,81,0.729,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,82,0.7312,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,83,0.7337,-2.0,threshold risk
S003,Critical Infrastructure Network,D003,Compound cascading risk,84,0.7366,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,1,0.4736,1.1525,viable margin
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,2,0.477,0.7987,viable margin
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,3,0.4804,0.4424,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,4,0.4835,0.0837,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,5,0.4864,-0.2771,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,6,0.4889,-0.6398,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,7,0.491,-1.004,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,8,0.4927,-1.3696,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,9,0.494,-1.7361,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,10,0.4947,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,11,0.495,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,12,0.8747,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,13,0.494,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,14,0.4927,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,15,0.491,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,16,0.4889,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,17,0.4864,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,18,0.4835,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,19,0.4804,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,20,0.477,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,21,0.4735,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,22,0.47,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,23,0.4664,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,24,0.8429,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,25,0.4596,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,26,0.4565,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,27,0.4536,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,28,0.4511,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,29,0.4489,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,30,0.4472,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,31,0.446,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,32,0.4452,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,33,0.445,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,34,0.4453,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,35,0.446,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,36,0.8273,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,37,0.449,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,38,0.4511,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,39,0.4537,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,40,0.4565,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,41,0.4597,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,42,0.463,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,43,0.4665,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,44,0.4701,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,45,0.4736,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,46,0.4771,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,47,0.4804,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,48,0.8636,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,49,0.4864,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,50,0.4889,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,51,0.4911,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,52,0.4928,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,53,0.494,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,54,0.4948,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,55,0.495,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,56,0.4947,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,57,0.494,-2.0,threshold risk
S003,Critical Infrastructure Network,D004,Slow vulnerability accumulation,58,0.4927,-2.0,threshold risk
