scenario_id,scenario_name,time_step,patch_id,landscape_id,patch_type,condition,disturbance,resilience_margin,refugia,threshold_flag
DR001,Moderate historical disturbance,79,P014,L004,impervious-surface,0.0,1.4,-1.882,0,threshold risk
DR001,Moderate historical disturbance,79,P015,L004,restored-stream,0.0,1.4,-0.038,1,threshold risk
DR001,Moderate historical disturbance,79,P016,L004,tree-canopy-corridor,0.0,1.4,0.304,1,threshold risk
DR001,Moderate historical disturbance,79,P017,L005,mangrove,0.0,1.4,0.314,1,threshold risk
DR001,Moderate historical disturbance,79,P018,L005,marsh,0.0,1.4,0.22,1,threshold risk
DR001,Moderate historical disturbance,79,P019,L005,armored-shoreline,0.0,1.4,-1.426,0,threshold risk
DR001,Moderate historical disturbance,79,P020,L005,tidal-creek,0.0,1.4,0.232,1,threshold risk
DR001,Moderate historical disturbance,79,P021,L006,dry-grassland,0.0,1.4,-0.584,0,threshold risk
DR001,Moderate historical disturbance,79,P022,L006,shrub-refugia,0.0,1.4,0.196,1,threshold risk
DR001,Moderate historical disturbance,79,P023,L006,eroded-slope,0.0,1.4,-1.468,0,threshold risk
DR001,Moderate historical disturbance,79,P024,L006,riparian-oasis,0.0,1.4,0.734,1,threshold risk
DR001,Moderate historical disturbance,80,P001,L001,forest,0.0,1.4,-0.28,0,threshold risk
DR001,Moderate historical disturbance,80,P002,L001,riparian,0.0,1.4,0.586,1,threshold risk
DR001,Moderate historical disturbance,80,P003,L001,grassland,0.0,1.4,-0.502,0,threshold risk
DR001,Moderate historical disturbance,80,P004,L001,old-growth-remnant,0.0,1.4,0.864,1,viable margin
DR001,Moderate historical disturbance,80,P005,L002,floodplain,0.0,1.4,0.212,1,threshold risk
DR001,Moderate historical disturbance,80,P006,L002,wetland,0.0,1.4,0.596,1,threshold risk
DR001,Moderate historical disturbance,80,P007,L002,channelized-river,0.0,1.4,-0.982,0,threshold risk
DR001,Moderate historical disturbance,80,P008,L002,riparian-forest,0.0,1.4,0.35,1,threshold risk
DR001,Moderate historical disturbance,80,P009,L003,cropland,0.0,1.4,-0.732,0,threshold risk
DR001,Moderate historical disturbance,80,P010,L003,hedgerow,0.0,1.4,0.272,1,threshold risk
DR001,Moderate historical disturbance,80,P011,L003,wet-meadow,0.0,1.4,0.314,1,threshold risk
DR001,Moderate historical disturbance,80,P012,L003,compacted-field-edge,0.0,1.4,-1.23,0,threshold risk
DR001,Moderate historical disturbance,80,P013,L004,urban-green,0.0,1.4,-0.712,0,threshold risk
DR001,Moderate historical disturbance,80,P014,L004,impervious-surface,0.0,1.4,-1.882,0,threshold risk
DR001,Moderate historical disturbance,80,P015,L004,restored-stream,0.0,1.4,-0.038,1,threshold risk
DR001,Moderate historical disturbance,80,P016,L004,tree-canopy-corridor,0.0,1.4,0.304,1,threshold risk
DR001,Moderate historical disturbance,80,P017,L005,mangrove,0.0,1.4,0.314,1,threshold risk
DR001,Moderate historical disturbance,80,P018,L005,marsh,0.0,1.4,0.22,1,threshold risk
DR001,Moderate historical disturbance,80,P019,L005,armored-shoreline,0.0,1.4,-1.426,0,threshold risk
DR001,Moderate historical disturbance,80,P020,L005,tidal-creek,0.0,1.4,0.232,1,threshold risk
DR001,Moderate historical disturbance,80,P021,L006,dry-grassland,0.0,1.4,-0.584,0,threshold risk
DR001,Moderate historical disturbance,80,P022,L006,shrub-refugia,0.0,1.4,0.196,1,threshold risk
DR001,Moderate historical disturbance,80,P023,L006,eroded-slope,0.0,1.4,-1.468,0,threshold risk
DR001,Moderate historical disturbance,80,P024,L006,riparian-oasis,0.0,1.4,0.734,1,threshold risk
DR002,Climate-amplified disturbance,1,P001,L001,forest,0.80332,0.74073,1.15459,0,viable margin
DR002,Climate-amplified disturbance,1,P002,L001,riparian,0.88744,0.49669,2.34876,1,viable margin
DR002,Climate-amplified disturbance,1,P003,L001,grassland,0.61956,0.75232,0.73724,0,threshold risk
DR002,Climate-amplified disturbance,1,P004,L001,old-growth-remnant,0.91207,0.44412,2.70395,1,viable margin
DR002,Climate-amplified disturbance,1,P005,L002,floodplain,0.78161,0.57867,1.78695,1,viable margin
DR002,Climate-amplified disturbance,1,P006,L002,wetland,0.84729,0.5114,2.30389,1,viable margin
DR002,Climate-amplified disturbance,1,P007,L002,channelized-river,0.51196,0.81958,0.08238,0,threshold risk
DR002,Climate-amplified disturbance,1,P008,L002,riparian-forest,0.76373,0.53372,1.95201,1,viable margin
DR002,Climate-amplified disturbance,1,P009,L003,cropland,0.55645,0.7674,0.42905,0,threshold risk
DR002,Climate-amplified disturbance,1,P010,L003,hedgerow,0.70259,0.5293,1.81729,1,viable margin
DR002,Climate-amplified disturbance,1,P011,L003,wet-meadow,0.72326,0.54117,1.86808,1,viable margin
DR002,Climate-amplified disturbance,1,P012,L003,compacted-field-edge,0.40825,0.83917,-0.28893,0,threshold risk
DR002,Climate-amplified disturbance,1,P013,L004,urban-green,0.57713,0.76051,0.47663,0,threshold risk
DR002,Climate-amplified disturbance,1,P014,L004,impervious-surface,0.1982,0.91935,-1.23116,0,threshold risk
DR002,Climate-amplified disturbance,1,P015,L004,restored-stream,0.65795,0.58851,1.40344,1,viable margin
DR002,Climate-amplified disturbance,1,P016,L004,tree-canopy-corridor,0.72328,0.52112,1.87816,1,viable margin
DR002,Climate-amplified disturbance,1,P017,L005,mangrove,0.80359,0.5657,1.92389,1,viable margin
DR002,Climate-amplified disturbance,1,P018,L005,marsh,0.78159,0.58993,1.78366,1,viable margin
DR002,Climate-amplified disturbance,1,P019,L005,armored-shoreline,0.32511,0.86559,-0.59447,0,threshold risk
DR002,Climate-amplified disturbance,1,P020,L005,tidal-creek,0.74186,0.56658,1.77928,1,viable margin
DR002,Climate-amplified disturbance,1,P021,L006,dry-grassland,0.59885,0.7718,0.61505,0,threshold risk
DR002,Climate-amplified disturbance,1,P022,L006,shrub-refugia,0.70185,0.55468,1.71517,1,viable margin
DR002,Climate-amplified disturbance,1,P023,L006,eroded-slope,0.345,0.87417,-0.62517,0,threshold risk
DR002,Climate-amplified disturbance,1,P024,L006,riparian-oasis,0.83001,0.47394,2.46208,1,viable margin
DR002,Climate-amplified disturbance,2,P001,L001,forest,0.75038,1.4,0.44238,0,threshold risk
DR002,Climate-amplified disturbance,2,P002,L001,riparian,0.86519,1.03661,1.78657,1,viable margin
DR002,Climate-amplified disturbance,2,P003,L001,grassland,0.5635,1.4,0.0335,0,threshold risk
DR002,Climate-amplified disturbance,2,P004,L001,old-growth-remnant,0.89898,0.90178,2.2332,1,viable margin
DR002,Climate-amplified disturbance,2,P005,L002,floodplain,0.75117,1.16145,1.17372,1,viable margin
DR002,Climate-amplified disturbance,2,P006,L002,wetland,0.82282,1.08904,1.70177,1,viable margin
DR002,Climate-amplified disturbance,2,P007,L002,channelized-river,0.452,1.4,-0.558,0,threshold risk
DR002,Climate-amplified disturbance,2,P008,L002,riparian-forest,0.73339,1.15308,1.30231,1,viable margin
DR002,Climate-amplified disturbance,2,P009,L003,cropland,0.49811,1.4,-0.26189,0,threshold risk
DR002,Climate-amplified disturbance,2,P010,L003,hedgerow,0.6754,1.07072,1.24867,1,viable margin
DR002,Climate-amplified disturbance,2,P011,L003,wet-meadow,0.69552,1.1046,1.27692,1,viable margin
DR002,Climate-amplified disturbance,2,P012,L003,compacted-field-edge,0.34565,1.4,-0.91235,0,threshold risk
DR002,Climate-amplified disturbance,2,P013,L004,urban-green,0.51909,1.4,-0.22091,0,threshold risk
DR002,Climate-amplified disturbance,2,P014,L004,impervious-surface,0.12996,1.4,-1.78004,0,threshold risk
DR002,Climate-amplified disturbance,2,P015,L004,restored-stream,0.62035,1.23493,0.71942,1,threshold risk
DR002,Climate-amplified disturbance,2,P016,L004,tree-canopy-corridor,0.69745,1.05034,1.32311,1,viable margin
DR002,Climate-amplified disturbance,2,P017,L005,mangrove,0.77621,1.12869,1.33352,1,viable margin
DR002,Climate-amplified disturbance,2,P018,L005,marsh,0.74817,1.22656,1.11362,1,viable margin
DR002,Climate-amplified disturbance,2,P019,L005,armored-shoreline,0.26083,1.4,-1.19317,0,threshold risk
DR002,Climate-amplified disturbance,2,P020,L005,tidal-creek,0.70799,1.21616,1.09583,1,viable margin
DR002,Climate-amplified disturbance,2,P021,L006,dry-grassland,0.54315,1.4,-0.06885,0,threshold risk
DR002,Climate-amplified disturbance,2,P022,L006,shrub-refugia,0.67216,1.12824,1.11192,1,viable margin
DR002,Climate-amplified disturbance,2,P023,L006,eroded-slope,0.28108,1.4,-1.21492,0,threshold risk
DR002,Climate-amplified disturbance,2,P024,L006,riparian-oasis,0.81099,1.00181,1.91518,1,viable margin
DR002,Climate-amplified disturbance,3,P001,L001,forest,0.69744,1.4,0.38944,0,threshold risk
DR002,Climate-amplified disturbance,3,P002,L001,riparian,0.82295,1.4,1.38095,1,viable margin
DR002,Climate-amplified disturbance,3,P003,L001,grassland,0.50744,1.4,-0.02256,0,threshold risk
DR002,Climate-amplified disturbance,3,P004,L001,old-growth-remnant,0.85848,1.4,1.69448,1,viable margin
DR002,Climate-amplified disturbance,3,P005,L002,floodplain,0.70761,1.4,0.89161,1,viable margin
DR002,Climate-amplified disturbance,3,P006,L002,wetland,0.78124,1.4,1.34924,1,viable margin
DR002,Climate-amplified disturbance,3,P007,L002,channelized-river,0.39204,1.4,-0.61796,0,threshold risk
DR002,Climate-amplified disturbance,3,P008,L002,riparian-forest,0.68947,1.4,1.01147,1,viable margin
DR002,Climate-amplified disturbance,3,P009,L003,cropland,0.43977,1.4,-0.32023,0,threshold risk
DR002,Climate-amplified disturbance,3,P010,L003,hedgerow,0.6301,1.4,0.8741,1,viable margin
DR002,Climate-amplified disturbance,3,P011,L003,wet-meadow,0.65154,1.4,0.93754,1,viable margin
DR002,Climate-amplified disturbance,3,P012,L003,compacted-field-edge,0.28305,1.4,-0.97495,0,threshold risk
DR002,Climate-amplified disturbance,3,P013,L004,urban-green,0.46105,1.4,-0.27895,0,threshold risk
DR002,Climate-amplified disturbance,3,P014,L004,impervious-surface,0.06172,1.4,-1.84828,0,threshold risk
DR002,Climate-amplified disturbance,3,P015,L004,restored-stream,0.57367,1.4,0.50767,1,threshold risk
DR002,Climate-amplified disturbance,3,P016,L004,tree-canopy-corridor,0.65239,1.4,0.92839,1,viable margin
DR002,Climate-amplified disturbance,3,P017,L005,mangrove,0.73391,1.4,1.01991,1,viable margin
DR002,Climate-amplified disturbance,3,P018,L005,marsh,0.70521,1.4,0.89721,1,viable margin
DR002,Climate-amplified disturbance,3,P019,L005,armored-shoreline,0.19655,1.4,-1.25745,0,threshold risk
DR002,Climate-amplified disturbance,3,P020,L005,tidal-creek,0.66401,1.4,0.86801,1,viable margin
DR002,Climate-amplified disturbance,3,P021,L006,dry-grassland,0.48745,1.4,-0.12455,0,threshold risk
DR002,Climate-amplified disturbance,3,P022,L006,shrub-refugia,0.62752,1.4,0.79552,1,viable margin
DR002,Climate-amplified disturbance,3,P023,L006,eroded-slope,0.21716,1.4,-1.27884,0,threshold risk
DR002,Climate-amplified disturbance,3,P024,L006,riparian-oasis,0.77007,1.4,1.47607,1,viable margin
DR002,Climate-amplified disturbance,4,P001,L001,forest,0.6445,1.4,0.3365,0,threshold risk
DR002,Climate-amplified disturbance,4,P002,L001,riparian,0.78071,1.4,1.33871,1,viable margin
DR002,Climate-amplified disturbance,4,P003,L001,grassland,0.45138,1.4,-0.07862,0,threshold risk
DR002,Climate-amplified disturbance,4,P004,L001,old-growth-remnant,0.81798,1.4,1.65398,1,viable margin
DR002,Climate-amplified disturbance,4,P005,L002,floodplain,0.66405,1.4,0.84805,1,viable margin
DR002,Climate-amplified disturbance,4,P006,L002,wetland,0.73966,1.4,1.30766,1,viable margin
DR002,Climate-amplified disturbance,4,P007,L002,channelized-river,0.33208,1.4,-0.67792,0,threshold risk
DR002,Climate-amplified disturbance,4,P008,L002,riparian-forest,0.64555,1.4,0.96755,1,viable margin
DR002,Climate-amplified disturbance,4,P009,L003,cropland,0.38143,1.4,-0.37857,0,threshold risk
DR002,Climate-amplified disturbance,4,P010,L003,hedgerow,0.5848,1.4,0.8288,1,viable margin
DR002,Climate-amplified disturbance,4,P011,L003,wet-meadow,0.60756,1.4,0.89356,1,viable margin
DR002,Climate-amplified disturbance,4,P012,L003,compacted-field-edge,0.22045,1.4,-1.03755,0,threshold risk
DR002,Climate-amplified disturbance,4,P013,L004,urban-green,0.40301,1.4,-0.33699,0,threshold risk
DR002,Climate-amplified disturbance,4,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,4,P015,L004,restored-stream,0.52699,1.4,0.46099,1,threshold risk
DR002,Climate-amplified disturbance,4,P016,L004,tree-canopy-corridor,0.60733,1.4,0.88333,1,viable margin
DR002,Climate-amplified disturbance,4,P017,L005,mangrove,0.69161,1.4,0.97761,1,viable margin
DR002,Climate-amplified disturbance,4,P018,L005,marsh,0.66225,1.4,0.85425,1,viable margin
DR002,Climate-amplified disturbance,4,P019,L005,armored-shoreline,0.13227,1.4,-1.32173,0,threshold risk
DR002,Climate-amplified disturbance,4,P020,L005,tidal-creek,0.62003,1.4,0.82403,1,viable margin
DR002,Climate-amplified disturbance,4,P021,L006,dry-grassland,0.43175,1.4,-0.18025,0,threshold risk
DR002,Climate-amplified disturbance,4,P022,L006,shrub-refugia,0.58288,1.4,0.75088,1,viable margin
DR002,Climate-amplified disturbance,4,P023,L006,eroded-slope,0.15324,1.4,-1.34276,0,threshold risk
DR002,Climate-amplified disturbance,4,P024,L006,riparian-oasis,0.72915,1.4,1.43515,1,viable margin
DR002,Climate-amplified disturbance,5,P001,L001,forest,0.59156,1.4,0.28356,0,threshold risk
DR002,Climate-amplified disturbance,5,P002,L001,riparian,0.73847,1.4,1.29647,1,viable margin
DR002,Climate-amplified disturbance,5,P003,L001,grassland,0.39532,1.4,-0.13468,0,threshold risk
DR002,Climate-amplified disturbance,5,P004,L001,old-growth-remnant,0.77748,1.4,1.61348,1,viable margin
DR002,Climate-amplified disturbance,5,P005,L002,floodplain,0.62049,1.4,0.80449,1,viable margin
DR002,Climate-amplified disturbance,5,P006,L002,wetland,0.69808,1.4,1.26608,1,viable margin
DR002,Climate-amplified disturbance,5,P007,L002,channelized-river,0.27212,1.4,-0.73788,0,threshold risk
DR002,Climate-amplified disturbance,5,P008,L002,riparian-forest,0.60163,1.4,0.92363,1,viable margin
DR002,Climate-amplified disturbance,5,P009,L003,cropland,0.32309,1.4,-0.43691,0,threshold risk
DR002,Climate-amplified disturbance,5,P010,L003,hedgerow,0.5395,1.4,0.7835,1,viable margin
DR002,Climate-amplified disturbance,5,P011,L003,wet-meadow,0.56358,1.4,0.84958,1,viable margin
DR002,Climate-amplified disturbance,5,P012,L003,compacted-field-edge,0.15785,1.4,-1.10015,0,threshold risk
DR002,Climate-amplified disturbance,5,P013,L004,urban-green,0.34497,1.4,-0.39503,0,threshold risk
DR002,Climate-amplified disturbance,5,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,5,P015,L004,restored-stream,0.48031,1.4,0.41431,1,threshold risk
DR002,Climate-amplified disturbance,5,P016,L004,tree-canopy-corridor,0.56227,1.4,0.83827,1,viable margin
DR002,Climate-amplified disturbance,5,P017,L005,mangrove,0.64931,1.4,0.93531,1,viable margin
DR002,Climate-amplified disturbance,5,P018,L005,marsh,0.61929,1.4,0.81129,1,viable margin
DR002,Climate-amplified disturbance,5,P019,L005,armored-shoreline,0.06799,1.4,-1.38601,0,threshold risk
DR002,Climate-amplified disturbance,5,P020,L005,tidal-creek,0.57605,1.4,0.78005,1,viable margin
DR002,Climate-amplified disturbance,5,P021,L006,dry-grassland,0.37605,1.4,-0.23595,0,threshold risk
DR002,Climate-amplified disturbance,5,P022,L006,shrub-refugia,0.53824,1.4,0.70624,1,threshold risk
DR002,Climate-amplified disturbance,5,P023,L006,eroded-slope,0.08932,1.4,-1.40668,0,threshold risk
DR002,Climate-amplified disturbance,5,P024,L006,riparian-oasis,0.68823,1.4,1.39423,1,viable margin
DR002,Climate-amplified disturbance,6,P001,L001,forest,0.53862,1.4,0.23062,0,threshold risk
DR002,Climate-amplified disturbance,6,P002,L001,riparian,0.69623,1.4,1.25423,1,viable margin
DR002,Climate-amplified disturbance,6,P003,L001,grassland,0.33926,1.4,-0.19074,0,threshold risk
DR002,Climate-amplified disturbance,6,P004,L001,old-growth-remnant,0.73698,1.4,1.57298,1,viable margin
DR002,Climate-amplified disturbance,6,P005,L002,floodplain,0.57693,1.4,0.76093,1,viable margin
DR002,Climate-amplified disturbance,6,P006,L002,wetland,0.6565,1.4,1.2245,1,viable margin
DR002,Climate-amplified disturbance,6,P007,L002,channelized-river,0.21216,1.4,-0.79784,0,threshold risk
DR002,Climate-amplified disturbance,6,P008,L002,riparian-forest,0.55771,1.4,0.87971,1,viable margin
DR002,Climate-amplified disturbance,6,P009,L003,cropland,0.26475,1.4,-0.49525,0,threshold risk
DR002,Climate-amplified disturbance,6,P010,L003,hedgerow,0.4942,1.4,0.7382,1,threshold risk
DR002,Climate-amplified disturbance,6,P011,L003,wet-meadow,0.5196,1.4,0.8056,1,viable margin
DR002,Climate-amplified disturbance,6,P012,L003,compacted-field-edge,0.09525,1.4,-1.16275,0,threshold risk
DR002,Climate-amplified disturbance,6,P013,L004,urban-green,0.28693,1.4,-0.45307,0,threshold risk
DR002,Climate-amplified disturbance,6,P014,L004,impervious-surface,0.0,1.4,-1.91,0,threshold risk
DR002,Climate-amplified disturbance,6,P015,L004,restored-stream,0.43363,1.4,0.36763,1,threshold risk
DR002,Climate-amplified disturbance,6,P016,L004,tree-canopy-corridor,0.51721,1.4,0.79321,1,viable margin
DR002,Climate-amplified disturbance,6,P017,L005,mangrove,0.60701,1.4,0.89301,1,viable margin
DR002,Climate-amplified disturbance,6,P018,L005,marsh,0.57633,1.4,0.76833,1,viable margin
DR002,Climate-amplified disturbance,6,P019,L005,armored-shoreline,0.00371,1.4,-1.45029,0,threshold risk
DR002,Climate-amplified disturbance,6,P020,L005,tidal-creek,0.53207,1.4,0.73607,1,threshold risk
DR002,Climate-amplified disturbance,6,P021,L006,dry-grassland,0.32035,1.4,-0.29165,0,threshold risk
DR002,Climate-amplified disturbance,6,P022,L006,shrub-refugia,0.4936,1.4,0.6616,1,threshold risk
DR002,Climate-amplified disturbance,6,P023,L006,eroded-slope,0.0254,1.4,-1.4706,0,threshold risk
DR002,Climate-amplified disturbance,6,P024,L006,riparian-oasis,0.64731,1.4,1.35331,1,viable margin
DR002,Climate-amplified disturbance,7,P001,L001,forest,0.48568,1.4,0.17768,0,threshold risk
DR002,Climate-amplified disturbance,7,P002,L001,riparian,0.65399,1.4,1.21199,1,viable margin
DR002,Climate-amplified disturbance,7,P003,L001,grassland,0.2832,1.4,-0.2468,0,threshold risk
